티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금,날짜
263750,펄어비스,45628,28678,-16950,1692158100,1064743600,-627414500,20251217
475560,더본코리아,21728,4422,-17306,549097975,112216450,-436881525,20251217
036930,주성엔지니어링,62503,45097,-17406,1697772825,1225259075,-472513750,20251217
182360,큐브엔터,28278,10812,-17466,382765875,146488940,-236276935,20251217
001680,대상,36537,18965,-17572,774132575,402337550,-371795025,20251217
356680,엑스게이트,32816,15225,-17591,253216360,117472335,-135744025,20251217
032830,삼성생명,115735,97342,-18393,17653645500,14868421900,-2785223600,20251217
329180,HD현대중공업,163456,144950,-18506,84591160500,74947230500,-9643930000,20251217
053030,바이넥스,96362,77681,-18681,1529372400,1228124515,-301247885,20251217
008770,호텔신라,53585,34611,-18974,2414468500,1564604675,-849863825,20251217
033240,자화전자,62473,43311,-19162,1422593350,984466025,-438127325,20251217
044490,태웅,52506,33033,-19473,1465868575,917449525,-548419050,20251217
950140,잉글우드랩,33344,13741,-19603,402302850,166285700,-236017150,20251217
096770,SK이노베이션,93899,74191,-19708,10304076100,8143335750,-2160740350,20251217
304100,솔트룩스,36272,16041,-20231,1031301525,456549325,-574752200,20251217
030190,NICE평가정보,44316,24048,-20268,794778150,430259745,-364518405,20251217
035600,KG이니시스,24199,3800,-20399,257790440,40626255,-217164185,20251217
259960,크래프톤,40044,19432,-20612,9854709250,4781799000,-5072910250,20251217
010120,LS ELECTRIC,57289,36347,-20942,27361483000,17352605250,-10008877750,20251217
183300,코미코,45496,24187,-21309,3811375450,2022015600,-1789359850,20251217
003610,방림,24859,3410,-21449,147071540,20154510,-126917030,20251217
330590,롯데리츠,161943,140412,-21531,635924221,549682910,-86241311,20251217
468530,프로티나,161436,139845,-21591,15208916950,13168507550,-2040409400,20251217
378340,필에너지,23582,1742,-21840,307343565,22676930,-284666635,20251217
419530,SAMG엔터,43087,20796,-22291,1771965050,851545775,-920419275,20251217
214320,이노션,95739,73436,-22303,1829162240,1402517715,-426644525,20251217
200470,에이팩트,360074,337342,-22732,1940624200,1814037100,-126587100,20251217
375500,DL이앤씨,63296,40479,-22817,2699300225,1729147900,-970152325,20251217
078340,컴투스,31392,8428,-22964,921565175,248002850,-673562325,20251217
029780,삼성카드,36521,13457,-23064,2025057250,745715600,-1279341650,20251217
118990,모트렉스,81983,58779,-23204,738978770,527825140,-211153630,20251217
052690,한전기술,65991,42515,-23476,6132796600,3950804500,-2181992100,20251217
248070,솔루엠,43347,19721,-23626,722295475,329147930,-393147545,20251217
002020,코오롱,45820,22121,-23699,2378436000,1151390200,-1227045800,20251217
051370,인터플렉스,55621,31738,-23883,627318850,358119930,-269198920,20251217
023760,한국캐피탈,56614,32505,-24109,46482913,26842357,-19640556,20251217
055550,신한지주,778113,753749,-24364,59462465650,57605432800,-1857032850,20251217
101360,에코앤드림,37152,12752,-24400,740499040,253890260,-486608780,20251217
456070,이엔셀,233004,208462,-24542,4102977665,3691506670,-411470995,20251217
031210,서울보증보험,35082,10534,-24548,1749150550,525407050,-1223743500,20251217
298380,에이비엘바이오,206562,182014,-24548,38364462000,33732817550,-4631644450,20251217
075580,세진중공업,120933,96218,-24715,2095915020,1667691605,-428223415,20251217
178320,서진시스템,125510,100671,-24839,3295307700,2630453625,-664854075,20251217
042000,카페24,60311,35310,-25001,1880472375,1099964700,-780507675,20251217
099320,쎄트렉아이,40238,15062,-25176,2322876600,871669000,-1451207600,20251217
018290,브이티,115586,90252,-25334,2116562010,1659271720,-457290290,20251217
388720,유일로보틱스,69460,43961,-25499,6180987450,3900655050,-2280332400,20251217
001500,현대차증권,34481,8943,-25538,276351050,71820840,-204530210,20251217
105560,KB금융,569600,543960,-25640,70632244700,67452762000,-3179482700,20251217
950210,프레스티지바이오파마,65198,39306,-25892,872436730,523455040,-348981690,20251217
900290,GRT,72599,46630,-25969,232185055,148474328,-83710727,20251217
322000,HD현대에너지솔루션,63012,36967,-26045,3585073300,2114027850,-1471045450,20251217
060370,LS마린솔루션,141050,114875,-26175,4617644925,3737743950,-879900975,20251217
144510,지씨셀,39258,12973,-26285,1029150550,341183650,-687966900,20251217
285130,SK케미칼,36009,9637,-26372,2590451200,694151650,-1896299550,20251217
317450,명인제약,35622,8323,-27299,2765066100,645632500,-2119433600,20251217
067630,HLB생명과학,67643,40081,-27562,253433692,150127865,-103305827,20251217
161890,한국콜마,61308,33426,-27882,3966549250,2181001200,-1785548050,20251217
251270,넷마블,78330,50385,-27945,3840353300,2472428750,-1367924550,20251217
012330,현대모비스,119219,91250,-27969,42978169000,32883258750,-10094910250,20251217
195940,HK이노엔,53456,25215,-28241,2744481800,1297368050,-1447113750,20251217
459510,나우로보틱스,95727,67353,-28374,2193361225,1533652150,-659709075,20251217
179900,유티아이,41600,11920,-29680,990628450,284789350,-705839100,20251217
094170,동운아나텍,54436,24734,-29702,1529712425,693455350,-836257075,20251217
204620,글로벌텍스프리,353482,323728,-29754,1705146663,1564200302,-140946361,20251217
383800,LX홀딩스,60178,30156,-30022,491929230,246897905,-245031325,20251217
130660,한전산업,37637,7449,-30188,411005445,81437380,-329568065,20251217
144960,뉴파워프라즈마,56398,25933,-30465,271799230,124977100,-146822130,20251217
450080,에코프로머티,65741,34539,-31202,3960541800,2096128150,-1864413650,20251217
000050,경방,164060,132437,-31623,1673350390,1348626630,-324723760,20251217
437730,삼현,79876,48222,-31654,3753074525,2216735850,-1536338675,20251217
003670,포스코퓨처엠,93120,60994,-32126,19555700250,12799195750,-6756504500,20251217
042520,한스바이오메드,145936,113461,-32475,4901729475,3812233550,-1089495925,20251217
115180,큐리언트,76606,43903,-32703,2154465475,1222828000,-931637475,20251217
232140,와이씨,119370,86491,-32879,1621564230,1174049820,-447514410,20251217
397030,에이프릴바이오,230078,196824,-33254,10322584300,8840705150,-1481879150,20251217
457190,이수스페셜티케미컬,85751,52207,-33544,5068919400,3073768600,-1995150800,20251217
003540,대신증권,42334,8319,-34015,1152321275,226951925,-925369350,20251217
020150,롯데에너지머티리얼즈,91972,57878,-34094,3119083925,1950339025,-1168744900,20251217
002710,TCC스틸,67326,32831,-34495,1052718445,513364815,-539353630,20251217
067390,아스트,117494,82065,-35429,69864178,48722810,-21141368,20251217
272290,이녹스첨단소재,51409,15895,-35514,1193219850,368838200,-824381650,20251217
123890,한국자산신탁,39046,3196,-35850,99065962,8104805,-90961157,20251217
030610,교보증권,56753,20585,-36168,544633535,197708370,-346925165,20251217
241560,두산밥캣,135530,97664,-37866,8200766300,5909589550,-2291176750,20251217
001740,SK네트웍스,63123,25021,-38102,293004404,116349999,-176654405,20251217
009520,포스코엠텍,87814,49704,-38110,1383863840,782935590,-600928250,20251217
222080,씨아이에스,74689,36312,-38377,542623155,264180830,-278442325,20251217
302440,SK바이오사이언스,53376,14942,-38434,2749296300,770400400,-1978895900,20251217
010060,OCI홀딩스,65792,27172,-38620,7131997950,2970259550,-4161738400,20251217
425420,티에프이,63122,24322,-38800,2263514625,861744250,-1401770375,20251217
082920,비츠로셀,147482,108493,-38989,2905476495,2119529905,-785946590,20251217
004020,현대제철,382063,342504,-39559,12139267325,10952443825,-1186823500,20251217
383220,F&F,75067,35495,-39572,5970196550,2825110150,-3145086400,20251217
006910,보성파워텍,397478,357882,-39596,2021004765,1842941470,-178063295,20251217
192650,드림텍,54271,14406,-39865,375480670,99738150,-275742520,20251217
001340,PKC,45390,5372,-40018,263564490,31346680,-232217810,20251217
214370,케어젠,77056,36014,-41042,5053936550,2329223750,-2724712800,20251217
003620,KG모빌리티,145150,104097,-41053,535740972,382989360,-152751612,20251217
064400,LG씨엔에스,155417,114297,-41120,10046369400,7352438350,-2693931050,20251217
095570,AJ네트웍스,71035,29276,-41759,329155088,134448490,-194706598,20251217
308430,셀비온,70662,28714,-41948,1693235000,687309550,-1005925450,20251217
175330,JB금융지주,127230,84656,-42574,3146320125,2092904700,-1053415425,20251217
013120,동원개발,107008,63549,-43459,311870162,185916781,-125953381,20251217
042370,비츠로테크,144777,100752,-44025,1315931845,911143320,-404788525,20251217
009830,한화솔루션,143114,98791,-44323,3881886875,2685568225,-1196318650,20251217
053300,한국정보인증,59348,14668,-44680,351663500,87045440,-264618060,20251217
001800,오리온홀딩스,91075,45605,-45470,1943409775,971805250,-971604525,20251217
078600,대주전자재료,54546,8662,-45884,3850172300,611007900,-3239164400,20251217
095700,제넥신,60668,14761,-45907,292751885,71603765,-221148120,20251217
021240,코웨이,135189,88362,-46827,12154043950,7940385450,-4213658500,20251217
047050,포스코인터내셔널,97978,51080,-46898,5153080400,2684937900,-2468142500,20251217
079370,제우스,87911,40357,-47554,1186622840,543859940,-642762900,20251217
338220,뷰노,57509,9603,-47906,1289285800,215902050,-1073383750,20251217
010950,S-Oil,138394,89570,-48824,11679194000,7550757350,-4128436650,20251217
126600,BGF에코머티리얼즈,62635,13456,-49179,227986165,48843790,-179142375,20251217
003545,대신증권우,53997,4073,-49924,1124687750,84872700,-1039815050,20251217
293490,카카오게임즈,70619,19604,-51015,1086261900,302118810,-784143090,20251217
003570,SNT다이내믹스,64023,12491,-51532,3027023925,587897100,-2439126825,20251217
287840,인투셀,167635,115498,-52137,10247160100,6971245650,-3275914450,20251217
229640,LS에코에너지,96150,43535,-52615,3479472500,1577214975,-1902257525,20251217
328130,루닛,93299,39938,-53361,3529434925,1520336900,-2009098025,20251217
081660,미스토홀딩스,118777,65060,-53717,5390792525,2945924175,-2444868350,20251217
033780,KT&G,131179,77123,-54056,19161570950,11262534000,-7899036950,20251217
050890,쏠리드,124596,70095,-54501,968164910,546357645,-421807265,20251217
298830,슈어소프트테크,543008,487288,-55720,3984766140,3590281060,-394485080,20251217
314130,지놈앤컴퍼니,294996,238178,-56818,1691488785,1363254800,-328233985,20251217
091810,티웨이항공,60571,3528,-57043,90356858,5274636,-85082222,20251217
0120G0,삼양바이오팜,108665,51510,-57155,7211535350,3471851200,-3739684150,20251217
015750,성우하이텍,214229,156968,-57261,1478378800,1086441910,-391936890,20251217
033100,제룡전기,76918,19198,-57720,2878182525,720966675,-2157215850,20251217
053800,안랩,63506,5699,-57807,3965960850,354752150,-3611208700,20251217
002900,TYM,104931,46784,-58147,659005780,294283805,-364721975,20251217
323410,카카오뱅크,163281,104689,-58592,3475301400,2228313625,-1246987775,20251217
138610,나이벡,134358,75636,-58722,6418099950,3543269350,-2874830600,20251217
122870,와이지엔터테인먼트,117919,59015,-58904,7599605250,3805890900,-3793714350,20251217
017960,한국카본,133255,74227,-59028,4167660550,2316706325,-1850954225,20251217
003550,LG,167251,108207,-59044,14044713000,9084893800,-4959819200,20251217
032820,우리기술,399713,340240,-59473,1499382283,1275830049,-223552234,20251217
278470,에이피알,184752,124918,-59834,47666903750,32217374500,-15449529250,20251217
006040,동원산업,184162,123846,-60316,8657521850,5840164725,-2817357125,20251217
352820,하이브,104340,42897,-61443,31109648750,12817793750,-18291855000,20251217
441270,파인엠텍,243038,180662,-62376,2297997575,1696377005,-601620570,20251217
244920,에이플러스에셋,121399,57669,-63730,1117153870,534322415,-582831455,20251217
001780,알루코,84870,21075,-63795,168532977,42002604,-126530373,20251217
417310,코람코더원리츠,88034,24110,-63924,723507500,197970950,-525536550,20251217
019170,신풍제약,146199,81487,-64712,2104035110,1191028640,-913006470,20251217
475150,SK이터닉스,176894,110472,-66422,3847756600,2403404875,-1444351725,20251217
086790,하나금융지주,311328,242895,-68433,28694299300,22437054350,-6257244950,20251217
048410,현대바이오,173902,103521,-70381,917243000,553362420,-363880580,20251217
338840,와이바이오로직스,140076,68181,-71895,3570975150,1753199275,-1817775875,20251217
123410,코리아에프티,192726,120603,-72123,1641666580,1020581520,-621085060,20251217
290650,엘앤씨바이오,138881,66162,-72719,9829479950,4622046150,-5207433800,20251217
161580,필옵틱스,130087,56749,-73338,5751837450,2500971375,-3250866075,20251217
077360,덕산하이메탈,414313,340460,-73853,2508218425,2046191750,-462026675,20251217
003690,코리안리,248674,174164,-74510,2895615815,2028410555,-867205260,20251217
005880,대한해운,485773,411179,-74594,904949739,766527812,-138421927,20251217
089970,브이엠,159774,84819,-74955,4375707450,2287473200,-2088234250,20251217
058610,에스피지,130664,55025,-75639,10235134350,4104771000,-6130363350,20251217
003280,흥아해운,148640,71764,-76876,237968524,114906502,-123062022,20251217
488900,비츠로넥스텍,186156,109203,-76953,1777617680,1041675870,-735941810,20251217
007810,코리아써키트,231719,154170,-77549,8168840975,5433998175,-2734842800,20251217
466100,클로봇,779293,701655,-77638,49624030950,44133100450,-5490930500,20251217
058470,리노공업,181147,102715,-78432,10875210600,6151004200,-4724206400,20251217
042660,한화오션,206858,128029,-78829,22395700450,13839787250,-8555913200,20251217
064550,바이오니아,225704,146310,-79394,3010076140,1971655125,-1038421015,20251217
247540,에코프로비엠,153415,73978,-79437,25471016300,12291677200,-13179339100,20251217
393890,더블유씨피,100818,20793,-80025,704262550,145352080,-558910470,20251217
034230,파라다이스,917255,834147,-83108,14940222410,13588786790,-1351435620,20251217
084690,대상홀딩스,95919,12737,-83182,922972120,123182460,-799789660,20251217
365550,ESR켄달스퀘어리츠,130834,47494,-83340,550597370,199870955,-350726415,20251217
001430,세아베스틸지주,253970,170264,-83706,11197780975,7328918275,-3868862700,20251217
272210,한화시스템,362214,278479,-83735,18081086200,13881052625,-4200033575,20251217
041510,에스엠,130611,46797,-83814,15055795650,5433298800,-9622496850,20251217
473980,노머스,110432,26352,-84080,2487568450,592997650,-1894570800,20251217
016360,삼성증권,163424,77337,-86087,12840173200,6077557900,-6762615300,20251217
456160,지투지바이오,160888,74422,-86466,11828539150,5457926400,-6370612750,20251217
138040,메리츠금융지주,131674,42943,-88731,14385411550,4692132250,-9693279300,20251217
005440,현대지에프홀딩스,112043,23264,-88779,981569310,204293920,-777275390,20251217
001200,유진투자증권,145000,55749,-89251,491214188,189128989,-302085199,20251217
319400,현대무벡스,4299479,4209632,-89847,54749740055,53410468145,-1339271910,20251217
115450,HLB테라퓨틱스,142828,48598,-94230,406439475,138220360,-268219115,20251217
256840,한국비엔씨,260199,165696,-94503,1363795200,866256945,-497538255,20251217
117730,티로보틱스,292300,196150,-96150,5411142570,3617256505,-1793886065,20251217
294870,HDC현대산업개발,194432,98274,-96158,4187784600,2103982500,-2083802100,20251217
036620,감성코퍼레이션,147445,51233,-96212,935080960,323628940,-611452020,20251217
