티커,종목명,날짜,외국인순매수,기관순매수
086670,비엠티,20260511,-8715,-91095
152870,파워 200,20260511,-400,375
240550,동방메디컬,20260511,97368,65639
148150,세경하이테크,20260511,-17694,3
290690,소룩스,20260511,40632,-135
014280,금강공업,20260511,-85539,-80
023600,삼보판지,20260511,-5425,7378
000700,유수홀딩스,20260511,-7456,-105
095190,신화프리텍,20260511,-66023,-67
306620,지아이에스,20260511,-74638,12000
260970,에스앤디,20260511,-141,536
013310,아진산업,20260511,-144824,-2165
027710,팜스토리,20260511,-802845,38
067990,도이치모터스,20260511,-43087,67441
047770,코데즈컴바인,20260511,-814604,124
214390,경보제약,20260511,-4515,189
072870,메가스터디,20260511,4771,-562
136540,윈스테크넷,20260511,3641,-791
047560,이스트소프트,20260511,17841,-1375
950130,엑세스바이오,20260511,15374,317
187870,디바이스,20260511,-11195,32611
323990,박셀바이오,20260511,22184,45
322510,제이엘케이,20260511,28992,-5595
108230,톱텍,20260511,-35188,8
008040,사조동아원,20260511,-23447,-549
234030,싸이닉솔루션,20260511,3143,1310
004970,신라교역,20260511,-3270,-271
085670,뉴프렉스,20260511,42062,-158
107600,새빗켐,20260511,-3988,-210
408920,메쎄이상,20260511,6679,0
448100,WON 200,20260511,355,-977
250060,모비스,20260511,20643,397
040300,YTN,20260511,-62915,172
298000,효성화학,20260511,0,0
222040,코스맥스엔비티,20260511,276024,-183306
042510,라온시큐어,20260511,50410,-138
475580,에이럭스,20260511,20782,5798
009270,신원,20260511,-532716,-317
071280,로체시스템즈,20260511,-40672,-5
456070,이엔셀,20260511,-31157,203
366030,공구우먼,20260511,-23157,266
012320,경동인베스트,20260511,3092,-26
094280,효성ITX,20260511,-20554,-628
005990,매일홀딩스,20260511,141,-45
396470,워트,20260511,-163680,106
131030,옵투스제약,20260511,-5445,28
079430,현대리바트,20260511,-32384,34
065450,빅텍,20260511,-99263,-400
021820,세원정공,20260511,8654,-2976
336680,탑런토탈솔루션,20260511,-578,0
141000,비아트론,20260511,11429,-4749
041520,이엘씨,20260511,460,1
080420,모다이노칩,20260511,-4547,0
033340,좋은사람들,20260511,-698683,-120
020120,키다리스튜디오,20260511,-16029,22634
493330,지에프아이,20260511,20829,-6504
078000,텔코웨어,20260511,-3294,-33
015890,태경산업,20260511,-49367,-336
123040,엠에스오토텍,20260511,44255,-3186
049720,고려신용정보,20260511,-29575,26
215100,로보로보,20260511,24762,2
070960,모나용평,20260511,-21669,3136
104460,디와이피엔에프,20260511,-12767,-200
052420,오성첨단소재,20260511,0,0
035000,HS애드,20260511,-12835,-2004
263860,지니언스,20260511,-7606,26
053700,삼보모터스,20260511,-12202,-20928
214680,디알텍,20260511,11987,-479
089230,THE E&M,20260511,20827,0
007540,샘표,20260511,-2200,-25
024090,디씨엠,20260511,-1316,811
063570,NICE인프라,20260511,-15761,-4202
389030,지니너스,20260511,-67875,-6282
021320,KCC건설,20260511,-17556,-65
005860,한일사료,20260511,-54580,-2
019180,티에이치엔,20260511,49227,-9898
310200,애니플러스,20260511,-30106,4636
255440,야스,20260511,-4575,53
006620,동구바이오제약,20260511,-68340,397
307930,컴퍼니케이,20260511,41951,111
011700,한신기계,20260511,-216126,-223
016740,두올,20260511,-53068,30598
045970,코아시아,20260511,34490,9
225190,LK삼양,20260511,-93947,493
408470,한패스,20260511,8341,-16379
156100,엘앤케이바이오,20260511,12301,-39956
360070,탑머티리얼,20260511,-8343,-355
122450,KX,20260511,-11766,-7033
002460,HS화성,20260511,1618,-966
382840,원준,20260511,-17367,277
101330,모베이스,20260511,-33706,-281
025620,차AI헬스케어,20260511,-2019,-7
090470,제이스로보틱스,20260511,-14744,254
090850,현대이지웰,20260511,-24806,-13500
263720,디앤씨미디어,20260511,-9969,1229
072950,빛샘전자,20260511,-114650,0
107590,미원홀딩스,20260511,16,-26
350520,이지스레지던스리츠,20260511,-16790,-36071
027970,한국제지,20260511,-443,-3935
363280,티와이홀딩스,20260511,-31535,537
123690,한국화장품,20260511,8412,-44
002620,제일파마홀딩스,20260511,-2011,747
089600,KT나스미디어,20260511,-2224,-1545
011280,태림포장,20260511,-72294,-460
136150,원일티엔아이,20260511,-1514,-294
256940,킵스파마,20260511,-19943,-375
049950,미래컴퍼니,20260511,1948,92
417970,모델솔루션,20260511,2880,0
047820,초록뱀미디어,20260511,-28726,50558
038110,에코플라스틱,20260511,-47793,0
182360,큐브엔터,20260511,-12682,2073
036220,오상헬스케어,20260511,-80664,0
065440,이루온,20260511,184199,0
269620,시스웍,20260511,0,0
443670,에스피소프트,20260511,62485,0
464490,쿼드메디슨,20260511,27822,-5962
139990,아주스틸,20260511,-32589,-7040
083420,그린케미칼,20260511,-49476,-68
002390,한독,20260511,-18847,-144
014710,사조씨푸드,20260511,-7368,-41
205100,엑셈,20260511,172185,-32039
066310,큐에스아이,20260511,-6181,1
331740,아우토크립트,20260511,-10649,88
109610,에스와이,20260511,-84988,-697
095720,웅진씽크빅,20260511,0,0
067900,와이엔텍,20260511,-7881,-1722
317770,엑스페릭스,20260511,529421,0
267290,경동도시가스,20260511,-3070,-66
004080,신흥,20260511,-343,1161
001290,상상인증권,20260511,-63033,253
067000,조이시티,20260511,-46611,-27417
036010,아비코전자,20260511,-9619,-1606
004250,NPC,20260511,-28763,-3546
309960,LB인베스트먼트,20260511,5341,171
413630,씨피시스템,20260511,-22842,19
273640,와이엠텍,20260511,-29192,159
016710,대성홀딩스,20260511,-12507,-146
013570,디와이,20260511,-43557,-952
044990,에이치엔에스하이텍,20260511,6153,2221
052260,현대바이오랜드,20260511,5502,-2454
025950,동신건설,20260511,83,1
014530,극동유화,20260511,57736,-237
014580,태경비케이,20260511,-19640,347
023800,인지컨트롤스,20260511,15047,-3857
086710,선진뷰티사이언스,20260511,-7126,1497
005800,신영와코루,20260511,-1817,-27
036690,코맥스,20260511,0,0
002220,한일철강,20260511,43317,168
212560,네오오토,20260511,-22022,16000
096250,와이즈넛,20260511,-2051,-6575
086960,MDS테크,20260511,-298596,6
246710,티앤알바이오팹,20260511,7430,-587
091120,이엠텍,20260511,65150,-140
217330,싸이토젠,20260511,-41613,4347
265740,엔에프씨,20260511,6305,-13033
007210,벽산,20260511,-199951,-270
035080,그래디언트,20260511,-8427,-135
052860,아이앤씨,20260511,-52213,-138
370090,퓨런티어,20260511,6402,-1
109740,디에스케이,20260511,-15057,-270
465780,마이티 26-09 특수채(AAA)액티브,20260511,0,0
039980,폴라리스AI,20260511,-39096,51
029480,광무,20260511,86957,-4
009780,엠에스씨,20260511,-242,0
311320,지오엘리먼트,20260511,15207,7620
015590,DKME,20260511,0,0
054050,NH농우바이오,20260511,-20924,-325
226400,오스테오닉,20260511,1196,647
004140,동방,20260511,-226313,-542
100130,동국S&C,20260511,-76961,-3369
117670,알파칩스,20260511,398,50
023900,풍국주정,20260511,9731,-958
120030,조선선재,20260511,55,272
000440,중앙에너비스,20260511,4797,23
476040,오가노이드사이언스,20260511,19648,27
451220,아이엠티,20260511,-33659,60
131370,알서포트,20260511,35593,12753
076610,해성옵틱스,20260511,-1001809,0
001020,페이퍼코리아,20260511,0,0
024880,케이피에프,20260511,79224,-427
067830,세이브존I&C,20260511,22997,375
049520,유아이엘,20260511,-50232,-2769
227840,현대코퍼레이션홀딩스,20260511,8422,380
005870,휴니드,20260511,-51406,-22
149980,하이로닉,20260511,10244,-155
337930,젝시믹스,20260511,-8963,13152
042500,링네트,20260511,24021,27515
014160,대영포장,20260511,-62956,3798
073560,우리손에프앤지,20260511,-104804,0
079810,APS이노베이션,20260511,70963,-1615
248170,샘표식품,20260511,-4852,-45
014790,HL D&I,20260511,-50315,71913
088390,이녹스,20260511,-12683,-1567
317830,에스피시스템스,20260511,-52712,6
007110,일신석재,20260511,-336654,-124
018120,진로발효,20260511,-456,-468
460940,피앤에스로보틱스,20260511,-25337,23329
432470,케이엔에스,20260511,-5775,-64
092040,아미코젠,20260511,18381,-13586
339950,아이비김영,20260511,-13229,286
041590,플래스크,20260511,0,0
034590,인천도시가스,20260511,-571,-116
267850,아시아나IDT,20260511,-2078,-136
088280,쏘닉스,20260511,-19420,-291
007820,엠엑스로보틱스,20260511,-109529,20000
036580,팜스코,20260511,-27839,-1007
377480,마음AI,20260511,-15017,0
290720,푸드나무,20260511,-10231,0
063170,서울옥션,20260511,-13106,-22
330730,스톤브릿지벤처스,20260511,33619,0
032300,한국파마,20260511,-7609,3
253840,수젠텍,20260511,-72687,-299
007460,에이프로젠,20260511,5482,620
002450,삼익악기,20260511,70311,-123
251120,바이오에프디엔씨,20260511,13032,4
424960,스마트레이더시스템,20260511,-75266,278
094840,슈프리마에이치큐,20260511,5549,3001
412350,레이저쎌,20260511,58521,0
038540,상상인,20260511,-1818,32275
498180,파워 종합채권(AA-이상)액티브,20260511,0,0
078140,대봉엘에스,20260511,-5625,0
411080,샌즈랩,20260511,40876,0
389140,포바이포,20260511,6421,1145
331920,셀레믹스,20260511,21623,5890
095270,웨이브일렉트로,20260511,82721,-11914
059210,메타바이오메드,20260511,-20297,25008
321260,프로이천,20260511,-62172,28238
059270,해성에어로보틱스,20260511,-6332,-25091
357230,에이치피오,20260511,2832,-8651
228670,레이,20260511,-5551,0
051160,지어소프트,20260511,-11027,245
054620,APS,20260511,4884,-81
278650,HLB바이오스텝,20260511,0,0
100700,세운메디칼,20260511,23737,-498
066700,테라젠이텍스,20260511,-45704,-13543
019680,대교,20260511,-18659,-4092
294630,서남,20260511,89573,-526
011810,STX,20260511,0,0
348350,위드텍,20260511,-8498,0
101670,하이드로리튬,20260511,-149024,-496
056360,코위버,20260511,103505,-48
452200,민테크,20260511,65695,-183725
277880,티에스아이,20260511,-32193,0
074430,아미노로직스,20260511,-14606,-439
058850,KTcs,20260511,-47178,-260
003310,대주산업,20260511,108434,0
298540,더네이쳐홀딩스,20260511,-14440,44
463020,뉴엔AI,20260511,11674,-1660
096240,크레버스,20260511,-29601,-28833
006140,피제이전자,20260511,-61021,-8786
225530,HC보광산업,20260511,1707,-925
053580,웹케시,20260511,-945,-112
352090,스톰테크,20260511,17464,0
010660,화천기계,20260511,-13832,-52
330350,위더스제약,20260511,-35588,0
264900,크라운제과,20260511,1808,7249
023450,동남합성,20260511,-21,114
418470,KT밀리의서재,20260511,-14140,-147
053260,금강철강,20260511,17656,-325
033290,로젠,20260511,-22403,-3042
081180,쎄크,20260511,17482,-1233
099750,이지케어텍,20260511,-15837,702
006660,삼성공조,20260511,-67446,-35
486240,DAISHIN343 AI반도체&인프라액티브,20260511,-607,-1889
008260,NI스틸,20260511,1462,-424
238090,앤디포스,20260511,-79122,-257
008700,아남전자,20260511,-45461,454
024740,한일단조,20260511,12206,-299
084650,랩지노믹스,20260511,-351946,27
228850,레이언스,20260511,-3438,346
489460,바이오비쥬,20260511,14741,-1510
063080,컴투스홀딩스,20260511,-18448,-15341
040910,아이씨디,20260511,-22642,162
011000,진원생명과학,20260511,-78068,4
004590,한국가구,20260511,121709,-10696
001540,안국약품,20260511,-30056,25
017370,우신시스템,20260511,-9663,-2855
031820,아이티센씨티에스,20260511,-1631,2131
001275,부국증권우,20260511,-190,0
066430,아이로보틱스,20260511,-147815,-830
019550,SBI인베스트먼트,20260511,0,0
142280,녹십자엠에스,20260511,25722,-493
052900,KX하이텍,20260511,-66379,37707
063160,종근당바이오,20260511,-1567,-44
081150,티플랙스,20260511,454859,12826
448710,코츠테크놀로지,20260511,-3659,27
036630,세종텔레콤,20260511,784,0
026150,특수건설,20260511,-42655,-98
265560,영화테크,20260511,-7461,1
011370,서한,20260511,-264423,-1902
005740,크라운해태홀딩스,20260511,-7200,-54
205500,넥써쓰,20260511,-32755,-1468
002200,한국수출포장,20260511,1603,-910
064800,포니링크,20260511,0,0
217190,제너셈,20260511,18238,-1
004100,태양금속,20260511,44826,-751
491700,HK 200,20260511,-173,139
006840,AK홀딩스,20260511,-5066,-22
009300,삼아제약,20260511,659,3308
303810,동국생명과학,20260511,-81687,-208
079980,휴비스,20260511,-9167,-1001
030960,양지사,20260511,-4180,0
060590,씨티씨바이오,20260511,-8445,-2390
036420,콘텐트리중앙,20260511,-11317,10504
205470,휴마시스,20260511,-198862,-60308
003580,HLB글로벌,20260511,-8966,-433
032560,황금에스티,20260511,-7020,-812
039340,한국경제TV,20260511,-5652,1338
382480,지아이텍,20260511,-13386,0
119650,KC코트렐,20260511,0,0
208370,셀바스헬스케어,20260511,18627,209
048530,인트론바이오,20260511,42256,604
096350,대창솔루션,20260511,-54486,0
082850,우리바이오,20260511,7171,0
362320,청담글로벌,20260511,-6346,-157
078935,GS우,20260511,-2338,65
109070,주성코퍼레이션,20260511,338931,164
046940,우원개발,20260511,10305,809
246720,아스타,20260511,0,0
000230,일동홀딩스,20260511,25345,-12
299660,셀리드,20260511,-60458,3
091440,한울소재과학,20260511,194198,0
388870,파로스아이바이오,20260511,-13014,-1853
173130,오파스넷,20260511,-87976,-3267
419050,삼기에너지솔루션즈,20260511,30956,-9
439580,블루엠텍,20260511,18912,8
105740,디케이락,20260511,22757,-686
463480,모티브링크,20260511,-4474,47
025550,한국선재,20260511,472821,-474943
058860,KTis,20260511,-55470,56385
950190,고스트스튜디오,20260511,-12626,130
212710,아이에스티이,20260511,3861,-3884
014970,삼륭물산,20260511,2304,-1
065530,와이어블,20260511,-4494,-215
041930,SY동아,20260511,-13020,124
131400,이브이첨단소재,20260511,43299,-135
066790,씨씨에스,20260511,0,0
067290,JW신약,20260511,53087,944
043610,KT지니뮤직,20260511,-40288,293
048550,SM C&C,20260511,-52361,6566
041910,폴라리스AI파마,20260511,289,0
163560,동일고무벨트,20260511,-3641,-3
413390,엠오티,20260511,3038,149
035610,솔본,20260511,-510,0
347890,엠엑스온,20260511,4242,0
068240,다원시스,20260511,0,0
084670,동양고속,20260511,11570,14
475430,키스트론,20260511,94631,3734
007980,TP,20260511,-35818,2857
004840,DRB동일,20260511,-24783,289
347860,알체라,20260511,28113,0
191420,테고사이언스,20260511,-4204,-107
201490,미투온,20260511,24812,490
002700,신일전자,20260511,-15411,-120
263600,덕우전자,20260511,7173,323
093920,서원인텍,20260511,-12291,118
067170,오텍,20260511,-95886,-93016
234300,에스트래픽,20260511,5761,399
251630,브이원텍,20260511,15228,171
019540,일지테크,20260511,-49306,263
023000,삼원강재,20260511,-4127,674
067370,선바이오,20260511,-10301,109
066590,스모트로닉,20260511,-64685,-3798
058400,KNN,20260511,0,-48080
140070,서플러스글로벌,20260511,1560,-245
014440,영보화학,20260511,-8120,-33
299170,더블유에스아이,20260511,134732,0
002210,동성제약,20260511,0,0
019990,에너토크,20260511,14368,200
072020,중앙백신,20260511,-7140,1
083790,CG인바이츠,20260511,18826,-985
058630,엠게임,20260511,-33174,-4029
311690,CJ 바이오사이언스,20260511,-11517,72
215790,이노인스트루먼트,20260511,-52005,0
120240,대정화금,20260511,-5576,25
302430,이노메트리,20260511,7616,2000
241690,유니테크노,20260511,-53151,-3244
391710,코닉오토메이션,20260511,-12331,-116
038460,바이오스마트,20260511,56469,266
170030,현대공업,20260511,17624,61
004650,창해에탄올,20260511,-9593,80
348150,고바이오랩,20260511,-7253,-111
011150,CJ씨푸드,20260511,-82929,-60
315640,딥노이드,20260511,-157384,13
054670,대한뉴팜,20260511,-21146,12
006890,태경케미컬,20260511,-20219,399
033230,인성정보,20260511,165490,-861
459100,위츠,20260511,-22044,0
002720,국제약품,20260511,5900,121
010960,삼호개발,20260511,-31037,7784
040420,정상제이엘에스,20260511,-6906,-3351
104040,디에스엠,20260511,0,0
049480,오픈베이스,20260511,81902,321
004890,동일산업,20260511,651,28
