symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d
417180,KOSDAQ,핑거스토리,"[48.53, 48.53, 48.53]","[-2.1813, -2.0596, -1.9407]","[-3.2776, -3.034, -2.8153]","[168819803.0, 168819803.0, 168819803.0]","[168819803.0, 168819803.0, 168819803.0]","[168812316.0, 168816324.0, 168816545.0, 168812878.0]",277.0,31123671.65,0.0,0.0,7.74,204.0,2026-05-18,0,0,Communication Services,하락(-6.38%) TIGER 미디어컨텐츠,"[1586.75, 1589.05, 1588.9]","[1579.02, 1580.52, 1579.14]","[1938.24, 1943.64, 1948.78]",0,"[1579, 1579, 1579]"
023790,KOSDAQ,동일스틸럭스,"[58.9, 58.9, 58.9]","[54.8704, 52.2118, 49.5338]","[58.4522, 57.2041, 55.6701]","[178750427.0, 178750427.0, 178750427.0]","[178750427.0, 178750427.0, 178750427.0]","[165452404.0, 162508462.0, 159575481.0, 156666068.0]",326.0,4976658579.55,0.0,0.0,0.0,-259.0,2026-05-18,0,0,Materials,상승(+1.52%) KODEX 소재산업,"[1219.3, 1208.7, 1199.25]","[1064.68, 1059.78, 1052.8]","[1535.82, 1533.44, 1531.2]",0,"[1249, 1249, 1249]"
103230,KOSDAQ,에스앤더블류,"[41.73, 41.73, 36.27]","[6.3274, -4.2086, -20.3925]","[48.6273, 38.0601, 26.3696]","[-2373901.0, -2298370.0, -2298370.0]","[-2270324.0, -2238909.0, -2206584.0]","[-2076045.0, -1850267.0, -1629426.0, -1409998.0]",266.0,1246221741.75,278709390.0,0.010477796616541354,7.32,504.0,2026-05-18,3,2,Industrials,하락(-8.37%) KODEX 산업재,"[3956.75, 3963.75, 3963.75]","[3819.1, 3814.4, 3805.8]","[4090.15, 4088.08, 4085.48]",0,"[3690, 3790, 3790]"
043220,KOSDAQ,티에스넥스젠,"[37.24, 37.24, 37.24]","[-0.0, -0.0, -0.0]","[-0.0, -0.0, -0.0]","[-5164162.0, -5164162.0, -5164162.0]","[-5164162.0, -5164162.0, -5164162.0]","[-5164162.0, -5164162.0, -5164162.0, -5164162.0]",272.0,0.0,0.0,0.0,0.0,-2424.0,2026-05-18,0,0,Industrials,하락(-8.37%) KODEX 산업재,"[1710.0, 1710.0, 1710.0]","[1710.0, 1710.0, 1710.0]","[1710.0, 1710.0, 1710.0]",0,"[1710, 1710, 1710]"
208350,KOSDAQ,지란지교시큐리티,"[47.98, 44.29, 43.51]","[15.5061, 4.5454, -5.2905]","[61.1127, 49.7993, 38.7813]","[3693404.0, 3799634.0, 3858452.0]","[3885540.0, 3926446.0, 3955549.0]","[3932673.0, 3918245.0, 3866185.0, 3780094.0]",253.0,377861972.25,331437600.0,0.013100300395256916,14.86,210.0,2026-05-18,1,2,Information Technology,상승(+50.13%) TIGER 200 IT,"[3316.25, 3336.0, 3348.5]","[3105.2, 3096.5, 3086.1]","[2976.38, 2974.92, 2973.48]",0,"[3120, 3135, 3205]"
131180,KOSDAQ,딜리,"[62.92, 62.92, 40.8]","[24.9305, 23.6558, 17.2023]","[26.9625, 26.3012, 24.4814]","[734155.0, 818458.0, 818458.0]","[809091.0, 818458.0, 818458.0]","[806757.0, 807259.0, 802863.0, 798016.0]",272.0,41324107.0,391165920.0,0.0143811,73.65,63.0,2026-05-18,0,0,Information Technology,상승(+50.13%) TIGER 200 IT,"[4694.75, 4694.25, 4689.5]","[4619.6, 4617.4, 4612.0]","[4770.38, 4773.62, 4776.7]",0,"[4640, 4705, 4705]"
060230,KOSDAQ,제이케이시냅스,"[52.88, 55.44, 51.12]","[-20.6568, -14.5265, -11.6321]","[-16.7958, -16.342, -15.4]","[67871698.0, 71159893.0, 56016742.0]","[42875374.0, 38644930.0, 34181029.0]","[36983111.0, 35158257.0, 33168994.0, 32017327.0]",259.0,1443354357.7,1522434285.0,0.058781246525096524,0.0,-530.0,2026-05-18,0,3,Information Technology,상승(+50.13%) TIGER 200 IT,"[454.0, 455.25, 455.2]","[460.56, 458.66, 456.24]","[630.1, 632.84, 635.34]",0,"[463, 489, 471]"
070590,KOSDAQ,인티큐브,"[32.87, 31.9, 28.89]","[-59.5369, -63.9185, -70.2925]","[-34.4153, -40.316, -46.3113]","[13156803.0, 13209458.0, 13258809.0]","[13387444.0, 13443663.0, 13490637.0]","[13492895.0, 13514933.0, 13531339.0, 13542896.0]",230.0,76930018.2,87091370.0,0.0037865813043478263,29.02,57.0,2026-05-18,4,1,Information Technology,상승(+50.13%) TIGER 200 IT,"[1857.45, 1879.75, 1894.7]","[1921.88, 1924.34, 1925.9]","[1978.19, 1978.48, 1978.85]",0,"[1654, 1700, 1714]"
464680,KOSDAQ,KB제27호스팩,"[62.06, 65.41, 70.14]","[3.4588, 3.7504, 4.3349]","[2.4407, 2.7027, 3.0291]","[1285203.0, 1133870.0, 1003760.0]","[988022.0, 925607.0, 880006.0]","[680755.0, 624647.0, 576106.0, 534071.0]",272.0,254292330.1,318555965.0,0.011711616360294117,47.84,44.0,2026-05-18,2,1,Financials,하락(-0.85%) TIGER 200 금융,"[2090.35, 2089.35, 2088.6]","[2087.08, 2086.58, 2086.28]","[2065.28, 2064.86, 2064.46]",1,"[2105, 2100, 2097]"
406820,KOSDAQ,뷰티스킨,"[75.89, 58.9, 51.93]","[449.3817, 423.2513, 366.8442]","[300.2123, 324.8201, 333.2249]","[89420957.0, 90898290.0, 91357910.0]","[83459865.0, 81458379.0, 78800237.0]","[68725775.0, 66646014.0, 64472790.0, 62274304.0]",425.0,9800286236.7,4446772330.0,0.1046299371764706,0.0,-122.0,2026-05-18,2,1,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[2931.35, 2885.35, 2812.55]","[2353.96, 2338.96, 2312.26]","[3013.69, 3014.61, 3013.78]",0,"[3010, 3400, 4100]"
093380,KOSDAQ,풍강,"[35.64, 33.84, 58.0]","[-13.3831, -24.1259, -11.1282]","[14.6508, 6.8955, 3.2907]","[1276723.0, 1193192.0, 1223960.0]","[1259330.0, 1263770.0, 1274958.0]","[1260502.0, 1259692.0, 1261848.0, 1264965.0]",280.0,50822591.0,236810385.0,0.00845751375,6.5,436.0,2026-05-18,2,2,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[2751.75, 2748.75, 2755.75]","[2698.7, 2693.9, 2693.0]","[2813.0, 2812.68, 2813.5]",0,"[2835, 2570, 2595]"
377030,KOSDAQ,비트맥스,"[46.68, 40.2, 40.67]","[-36.0825, -61.6339, -79.7538]","[-93.033, -86.7532, -85.3533]","[19969886.0, 19921348.0, 20029405.0]","[20092308.0, 20042497.0, 20114462.0]","[20122879.0, 20132919.0, 20145386.0, 20152450.0]",280.0,483710555.25,127169560.0,0.00454177,0.0,-10522.0,2026-05-18,2,2,Information Technology,상승(+50.13%) TIGER 200 IT,"[2840.75, 2841.75, 2843.5]","[3091.68, 3130.7, 3161.0]","[9711.3, 9799.41, 9891.82]",0,"[2620, 2605, 2890]"
037400,KOSDAQ,우리엔터프라이즈,"[37.12, 36.61, 32.09]","[-1.9253, -4.7682, -8.4569]","[10.0332, 7.0729, 3.9669]","[12304069.0, 12387258.0, 12459971.0]","[12587390.0, 12670757.0, 12740748.0]","[12846682.0, 12869886.0, 12884946.0, 12902282.0]",252.0,94644695.8,79944629.0,0.0031724059126984126,0.0,-115.0,2026-05-18,2,0,Information Technology,상승(+50.13%) TIGER 200 IT,"[1036.45, 1039.45, 1041.05]","[998.64, 998.18, 996.98]","[1020.9, 1021.83, 1022.67]",0,"[961, 980, 982]"
331520,KOSDAQ,밸로프,"[60.39, 45.87, 50.05]","[12.6993, 6.132, 5.3043]","[-11.498, -7.972, -5.3167]","[44411168.0, 44160346.0, 44343811.0]","[44296871.0, 44297968.0, 44326934.0]","[44531214.0, 44550158.0, 44581642.0, 44603954.0]",271.0,258498229.0,667186520.0,0.024619428782287824,14.94,178.0,2026-05-18,1,2,Communication Services,하락(-6.38%) TIGER 미디어컨텐츠,"[2640.0, 2638.0, 2638.75]","[2677.7, 2680.0, 2678.1]","[2840.98, 2843.45, 2846.18]",0,"[2660, 2605, 2775]"
115530,KOSDAQ,씨엔플러스,"[49.82, 49.82, 49.82]","[0.2055, 0.1307, 0.0707]","[1.7871, 1.4558, 1.1788]","[52843805.0, 52843805.0, 52843805.0]","[52843805.0, 52843805.0, 52843805.0]","[52459772.0, 52509512.0, 52481487.0, 52519452.0]",265.0,141184272.55,0.0,0.0,0.0,-36.0,2026-05-18,0,0,Information Technology,상승(+50.13%) TIGER 200 IT,"[337.05, 338.8, 340.3]","[325.38, 324.08, 322.68]","[367.06, 368.08, 369.13]",0,"[336, 336, 336]"
021040,KOSDAQ,대호특수강,"[48.4, 43.55, 38.59]","[9.4095, 3.064, -6.4097]","[20.8188, 17.2679, 12.5323]","[12332947.0, 12446177.0, 12573710.0]","[12698285.0, 12857994.0, 13044816.0]","[14598310.0, 14778986.0, 14952191.0, 15117459.0]",248.0,1216143617.5,129535120.0,0.005223190322580645,0.0,-72.0,2026-05-18,1,4,Materials,상승(+1.52%) KODEX 소재산업,"[1270.3, 1274.6, 1275.85]","[1225.44, 1225.34, 1222.28]","[1297.2, 1298.18, 1298.88]",0,"[1144, 1200, 1247]"
115570,KOSDAQ,스타플렉스,"[37.63, 38.04, 36.02]","[-60.3094, -65.6427, -72.264]","[-17.2427, -26.9227, -35.991]","[3205956.0, 3227728.0, 3208751.0]","[3243398.0, 3260260.0, 3271419.0]","[3318526.0, 3327601.0, 3335115.0, 3344881.0]",224.0,56351172.25,61070460.0,0.0027263598214285712,6.46,434.0,2026-05-18,2,0,Materials,상승(+1.52%) KODEX 소재산업,"[3049.5, 3072.75, 3092.25]","[3006.4, 3007.9, 3005.1]","[3028.25, 3030.48, 3032.62]",0,"[2805, 2845, 2840]"
078860,KOSDAQ,아이오케이이엔엠,"[47.5, 42.5, 40.41]","[-158.1987, -170.9221, -191.3075]","[-222.2644, -211.996, -207.8583]","[2779437.0, 2796819.0, 2819100.0]","[2755740.0, 2716565.0, 2682912.0]","[2724529.0, 2723158.0, 2720918.0, 2717564.0]",248.0,306352922.5,72743670.0,0.0029332125,0.0,-2959.0,2026-05-18,0,1,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[4612.25, 4643.0, 4666.0]","[4775.02, 4783.56, 4775.58]","[11302.32, 11356.58, 11409.74]",0,"[4185, 4340, 4680]"
054090,KOSDAQ,삼진엘앤디,"[49.32, 42.23, 43.4]","[24.5606, 14.0685, 6.4855]","[45.5787, 39.2767, 32.7184]","[59997629.0, 59742677.0, 60142358.0]","[60076957.0, 60027009.0, 60041531.0]","[60298640.0, 59848576.0, 59387990.0, 58892200.0]",258.0,1498384421.45,263875320.0,0.010227725581395349,0.0,-381.0,2026-05-18,1,2,Information Technology,상승(+50.13%) TIGER 200 IT,"[1162.85, 1164.7, 1165.85]","[1011.16, 1004.44, 996.5]","[864.76, 863.78, 863.24]",0,"[1035, 1025, 1100]"
362990,KOSDAQ,드림인사이트,"[42.31, 36.67, 49.03]","[2.5848, -8.7278, -8.3177]","[23.9027, 17.3766, 12.2377]","[54711189.0, 54614890.0, 54687362.0]","[54724240.0, 54744691.0, 54765925.0]","[54529881.0, 54420736.0, 54314856.0, 54203130.0]",270.0,330049273.85,154945091.0,0.005738707074074074,0.0,-24.0,2026-05-18,2,3,Communication Services,하락(-6.38%) TIGER 미디어컨텐츠,"[1661.1, 1657.75, 1660.1]","[1581.42, 1579.44, 1578.94]","[1823.58, 1826.62, 1830.2]",0,"[1609, 1494, 1562]"
900270,KOSDAQ,헝셩그룹,"[35.46, 32.1, 31.36]","[-39.2235, -40.7512, -41.9624]","[-38.1962, -38.7072, -39.3583]","[66413601.0, 66482217.0, 66626773.0]","[66713582.0, 66780019.0, 66854052.0]","[66803082.0, 66809804.0, 66799970.0, 66777944.0]",239.0,188990374.9,67106448.0,0.0028078011715481173,0.0,-248.0,2026-05-18,1,2,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[1062.15, 1069.5, 1072.8]","[1135.06, 1143.12, 1151.06]","[1845.71, 1853.12, 1860.36]",0,"[978, 984, 1010]"
067010,KOSDAQ,이씨에스,"[34.73, 33.2, 32.81]","[-17.412, -26.9155, -34.4533]","[12.4893, 4.6083, -3.204]","[-6688582.0, -6653963.0, -6605446.0]","[-6573801.0, -6548820.0, -6525370.0]","[-6545776.0, -6545281.0, -6546516.0, -6538769.0]",235.0,96291917.5,74603945.0,0.0031746359574468083,17.66,122.0,2026-05-18,0,2,Information Technology,상승(+50.13%) TIGER 200 IT,"[2339.0, 2349.5, 2359.75]","[2276.3, 2276.3, 2275.1]","[2450.32, 2453.45, 2456.7]",0,"[2155, 2160, 2180]"
032680,KOSDAQ,소프트센,"[59.2, 59.2, 59.2]","[5.8205, 5.4987, 5.184]","[6.2471, 6.0975, 5.9148]","[176371291.0, 176371291.0, 176371291.0]","[176371291.0, 176371291.0, 176371291.0]","[175941718.0, 175629941.0, 175284683.0, 174972853.0]",279.0,245254928.8,0.0,0.0,0.0,-20.0,2026-05-18,0,0,Information Technology,상승(+50.13%) TIGER 200 IT,"[265.7, 264.6, 263.3]","[249.28, 249.08, 248.72]","[278.92, 279.31, 279.76]",0,"[268, 268, 268]"
418620,KOSDAQ,E8,"[54.17, 45.95, 45.34]","[10.2456, 4.0077, -1.6431]","[19.8323, 16.6674, 13.0053]","[19409642.0, 19559294.0, 19805336.0]","[19586944.0, 19636102.0, 19645014.0]","[18818189.0, 18616624.0, 18401256.0, 18181449.0]",257.0,643173256.75,194098644.0,0.007552476420233463,0.0,-770.0,2026-05-18,3,2,Information Technology,상승(+50.13%) TIGER 200 IT,"[1380.1, 1380.2, 1379.0]","[1326.62, 1325.34, 1322.08]","[2022.57, 2035.27, 2047.46]",0,"[1297, 1306, 1414]"
353190,KOSDAQ,휴럼,"[24.69, 18.7, 16.42]","[-57.4725, -81.3042, -105.8298]","[-28.8909, -39.3736, -52.6648]","[4797439.0, 4837501.0, 4870234.0]","[4942464.0, 4965448.0, 4971059.0]","[4918323.0, 4922851.0, 4925376.0, 4926264.0]",211.0,72919448.25,107566470.0,0.005097936966824645,18.27,147.0,2026-05-18,1,1,Health Care,하락(-10.05%) TIGER 헬스케어,"[3133.0, 3158.75, 3180.25]","[3230.3, 3247.0, 3259.8]","[3499.08, 3503.3, 3507.32]",0,"[2685, 2770, 2930]"
348030,KOSDAQ,모비릭스,"[42.95, 40.51, 43.04]","[-89.3654, -89.9518, -86.1953]","[-69.1412, -73.3034, -75.8817]","[-2949233.0, -3031530.0, -3000180.0]","[-2986214.0, -2975929.0, -2944274.0]","[-2801243.0, -2782766.0, -2750266.0, -2710596.0]",223.0,154087686.75,190929040.0,0.008561840358744395,0.0,-1182.0,2026-05-18,1,3,Communication Services,하락(-6.38%) TIGER 미디어컨텐츠,"[2429.25, 2441.25, 2457.75]","[2509.3, 2515.9, 2522.3]","[3317.32, 3327.28, 3337.38]",0,"[2320, 2280, 2335]"
193250,KOSDAQ,링크드,"[49.9, 49.9, 49.9]","[1.4192, 1.1756, 0.9713]","[3.1731, 2.7736, 2.4131]","[17286271.0, 17286271.0, 17286271.0]","[17286271.0, 17286271.0, 17286271.0]","[18343466.0, 18956529.0, 19581393.0, 20193760.0]",265.0,458465687.85,0.0,0.0,0.0,-42.0,2026-05-18,0,0,Information Technology,상승(+50.13%) TIGER 200 IT,"[407.9, 406.65, 405.75]","[386.36, 385.34, 384.36]","[431.2, 432.08, 432.96]",0,"[396, 396, 396]"
352940,KOSDAQ,인바이오,"[53.59, 48.81, 47.5]","[19.0569, 15.2137, 11.2315]","[34.0986, 30.3216, 26.5036]","[-135162.0, -86171.0, -71834.0]","[-60564.0, -43765.0, -33932.0]","[-4540.0, 9178.0, 19819.0, 25384.0]",245.0,64771965.25,110229750.0,0.004499173469387755,24.19,93.0,2026-05-18,1,2,Materials,상승(+1.52%) KODEX 소재산업,"[2309.0, 2314.0, 2318.0]","[2192.06, 2187.04, 2182.24]","[2221.58, 2223.01, 2224.39]",0,"[2250, 2260, 2295]"
373110,KOSDAQ,엑셀세라퓨틱스,"[38.7, 34.33, 31.9]","[-7.2989, -21.0711, -34.9716]","[24.705, 15.5498, 5.4455]","[198793815.0, 198886142.0, 199047352.0]","[199244438.0, 199354906.0, 199493994.0]","[199662802.0, 199570615.0, 199469649.0, 199357468.0]",228.0,602503838.0,121963967.0,0.005349296798245614,0.0,-805.0,2026-05-18,1,2,Health Care,하락(-10.05%) TIGER 헬스케어,"[1591.0, 1599.0, 1603.65]","[1488.2, 1490.58, 1489.34]","[1965.52, 1973.82, 1982.02]",0,"[1321, 1363, 1430]"
130740,KOSDAQ,티피씨글로벌,"[41.62, 71.78, 48.6]","[-41.6849, 4.8869, 0.6353]","[-27.3202, -20.8788, -16.576]","[7488118.0, 10673780.0, 8045478.0]","[8234331.0, 8299781.0, 8023663.0]","[8180383.0, 8216022.0, 8095226.0, 8101916.0]",233.0,793358940.2,6594320340.0,0.28301804034334765,0.0,-42.0,2026-05-18,1,1,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[2110.15, 2115.4, 2097.4]","[2122.06, 2120.76, 2104.8]","[1969.82, 1968.27, 1964.35]",0,"[2070, 2580, 1985]"
054940,KOSDAQ,엑사이엔씨,"[52.71, 49.97, 46.64]","[17.7002, 14.8586, 11.3461]","[22.7544, 21.1753, 19.2094]","[44474622.0, 45024094.0, 45346430.0]","[46023996.0, 46744956.0, 46494689.0]","[44886412.0, 44847772.0, 44758380.0, 44666174.0]",251.0,729305112.3,415400832.0,0.016549833944223106,39.79,19.0,2026-05-18,1,1,Information Technology,상승(+50.13%) TIGER 200 IT,"[786.45, 787.5, 786.05]","[728.94, 726.54, 722.94]","[701.44, 701.34, 701.16]",0,"[756, 770, 781]"
043360,KOSDAQ,디지아이,"[59.5, 58.59, 61.15]","[39.5083, 42.2063, 47.0301]","[28.2589, 31.0484, 34.2447]","[1071455.0, 1050347.0, 1066366.0]","[1052039.0, 1047748.0, 1047665.0]","[1043572.0, 1042550.0, 1041516.0, 1040362.0]",251.0,43294171.25,58891320.0,0.0023462677290836654,0.0,-70.0,2026-05-18,2,1,Information Technology,상승(+50.13%) TIGER 200 IT,"[2662.25, 2655.75, 2650.75]","[2580.0, 2574.7, 2569.4]","[2357.06, 2354.99, 2353.24]",0,"[2790, 2750, 2760]"
154030,KOSDAQ,아시아종묘,"[29.81, 28.86, 30.71]","[-35.4843, -39.4044, -41.4683]","[-19.9579, -23.8472, -27.3714]","[33814398.0, 33781314.0, 33844383.0]","[33951710.0, 34000681.0, 34062777.0]","[34134386.0, 34159735.0, 34184802.0, 34203175.0]",227.0,103820837.1,62264088.0,0.0027429113656387664,0.0,-113.0,2026-05-18,1,1,Health Care,하락(-10.05%) TIGER 헬스케어,"[1989.6, 1999.5, 2009.0]","[2028.88, 2031.12, 2032.12]","[2107.74, 2110.91, 2114.18]",0,"[1882, 1875, 1884]"
101680,KOSDAQ,한국정밀기계,"[37.23, 41.86, 42.13]","[-52.3912, -59.2672, -63.5801]","[3.726, -8.8726, -19.8141]","[-2040278.0, -2137654.0, -2260454.0]","[-2099438.0, -2083466.0, -2064405.0]","[-1920838.0, -1881978.0, -2011264.0, -2138048.0]",227.0,418813076.25,263402080.0,0.011603615859030837,0.0,-962.0,2026-05-18,1,3,Industrials,하락(-8.37%) KODEX 산업재,"[2944.25, 2975.75, 2987.75]","[2848.0, 2842.2, 2833.8]","[2520.85, 2518.68, 2516.57]",0,"[2705, 2700, 2615]"
208640,KOSDAQ,썸에이지,"[45.34, 43.37, 44.24]","[-4.6907, -5.3994, -5.7335]","[-2.7609, -3.2886, -3.7776]","[143134625.0, 142018889.0, 143433847.0]","[141237497.0, 141356662.0, 141599797.0]","[153714795.0, 155004858.0, 156211483.0, 157557204.0]",242.0,1513687393.7,194138064.0,0.008022234049586777,0.0,-67.0,2026-05-18,0,3,Communication Services,하락(-6.38%) TIGER 미디어컨텐츠,"[188.05, 188.25, 188.45]","[191.04, 191.52, 191.7]","[317.37, 317.74, 318.11]",0,"[174, 172, 178]"
308100,KOSDAQ,형지글로벌,"[39.86, 35.5, 33.49]","[-36.5159, -41.5216, -47.0443]","[-26.1815, -29.2495, -32.8085]","[91535940.0, 91883779.0, 92323009.0]","[88300116.0, 87658220.0, 86977675.0]","[87228581.0, 86953401.0, 86639767.0, 86322598.0]",191.0,657318348.6,277227683.0,0.014514538376963352,0.0,-1915.0,2026-05-18,0,4,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[945.5, 957.3, 966.9]","[964.0, 968.38, 969.94]","[1542.1, 1560.49, 1579.05]",0,"[797, 823, 874]"
322780,KOSDAQ,코퍼스코리아,"[48.02, 48.02, 48.02]","[-0.8928, -1.191, -1.4111]","[2.7727, 1.98, 1.3018]","[206203874.0, 206203874.0, 206203874.0]","[206203874.0, 206203874.0, 206203874.0]","[206754505.0, 206907517.0, 207174293.0, 207563294.0]",206.0,183713753.2,0.0,0.0,0.0,-341.0,2026-05-18,0,0,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[467.25, 469.2, 472.45]","[426.94, 424.26, 421.44]","[1019.24, 1022.53, 1025.7]",0,"[458, 458, 458]"
121890,KOSDAQ,에스디시스템,"[62.72, 54.14, 54.68]","[168.1573, 150.5392, 136.2169]","[132.7813, 136.3329, 136.3097]","[15102390.0, 14967041.0, 15101567.0]","[14963159.0, 14942490.0, 14589864.0]","[13117337.0, 12953393.0, 12806887.0, 12659782.0]",272.0,774655481.6,277465450.0,0.010200935661764705,21.35,96.0,2026-05-18,0,2,Industrials,하락(-8.37%) KODEX 산업재,"[1931.4, 1915.75, 1903.9]","[1717.44, 1705.44, 1691.42]","[1623.12, 1619.78, 1616.6]",0,"[2050, 2035, 2220]"
002680,KOSDAQ,한탑,"[34.8, 32.37, 31.86]","[-24.9308, -26.6643, -27.958]","[-17.7618, -19.5423, -21.2254]","[59847012.0, 60091616.0, 60260225.0]","[60417934.0, 60597441.0, 60795325.0]","[61258786.0, 61391968.0, 61520335.0, 61649186.0]",201.0,158964845.2,152388292.0,0.007581507064676617,9.58,65.0,2026-05-18,1,3,Consumer Staples,상승(+2.40%) KODEX 필수소비재,"[686.85, 692.8, 699.05]","[724.0, 728.84, 733.16]","[728.1, 728.98, 729.8]",0,"[623, 626, 640]"
415380,KOSDAQ,스튜디오삼익,"[58.04, 58.04, 56.98]","[17.2477, 18.2431, 18.4162]","[18.5902, 18.5208, 18.4999]","[14134504.0, 14209722.0, 14209722.0]","[14210510.0, 14234938.0, 14241430.0]","[14220690.0, 14222108.0, 14219337.0, 14215335.0]",248.0,105631998.75,163223060.0,0.006581575,9.48,229.0,2026-05-18,3,0,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[2146.0, 2142.5, 2138.25]","[2090.04, 2087.24, 2080.42]","[2575.46, 2579.84, 2584.19]",0,"[2170, 2175, 2175]"
240600,KOSDAQ,유진테크놀로지,"[37.06, 33.33, 31.78]","[-47.6366, -81.2808, -112.298]","[36.621, 13.0406, -12.0271]","[32086336.0, 32118632.0, 32166150.0]","[32226065.0, 32271891.0, 32339119.0]","[32053420.0, 32026504.0, 31997089.0, 31964277.0]",197.0,471942094.75,91720640.0,0.004655870050761421,0.0,-1121.0,2026-05-18,0,4,Utilities,상승(+22.34%) TIGER KRX 기후변화솔루션,"[3457.0, 3489.75, 3517.75]","[3311.8, 3315.2, 3312.1]","[3959.3, 3966.68, 3973.7]",0,"[2840, 2910, 3065]"
312610,KOSDAQ,에이에프더블류,"[47.35, 42.33, 45.52]","[9.0851, -5.4748, -12.193]","[38.82, 29.961, 21.5302]","[2099334.0, 2057926.0, 2137523.0]","[2102516.0, 2121102.0, 2155970.0]","[2467561.0, 2484121.0, 2502362.0, 2514521.0]",229.0,572317847.1,46749632.0,0.0020414686462882094,0.0,-507.0,2026-05-18,2,2,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[1291.15, 1292.65, 1296.1]","[1139.68, 1136.5, 1132.96]","[1345.07, 1345.88, 1346.9]",0,"[1129, 1071, 1184]"
091970,KOSDAQ,나노캠텍,"[59.51, 59.51, 59.51]","[29.257, 28.3258, 27.2734]","[26.8267, 27.1265, 27.1559]","[37161396.0, 37161396.0, 37161396.0]","[37161396.0, 37161396.0, 37161396.0]","[38558592.0, 39034889.0, 39507102.0, 39986210.0]",285.0,2002497436.4,0.0,0.0,0.0,-234.0,2026-05-18,0,0,Materials,상승(+1.52%) KODEX 소재산업,"[725.05, 718.25, 711.3]","[683.36, 677.82, 672.28]","[645.28, 644.64, 644.0]",0,"[757, 757, 757]"
291810,KOSDAQ,핀텔,"[36.76, 31.4, 31.24]","[-104.9943, -113.2252, -118.7027]","[-78.9417, -85.7984, -92.3793]","[11380851.0, 11407822.0, 11454286.0]","[11347617.0, 11356385.0, 11358003.0]","[11465368.0, 11485035.0, 11496632.0, 11504623.0]",179.0,120000904.55,42506296.0,0.002374653407821229,0.0,-331.0,2026-05-18,2,1,Information Technology,상승(+50.13%) TIGER 200 IT,"[1853.8, 1883.5, 1908.25]","[1965.54, 1976.62, 1984.64]","[2422.06, 2427.48, 2432.94]",0,"[1576, 1580, 1702]"
365900,KOSDAQ,브이씨,"[41.07, 38.16, 36.19]","[-28.9105, -43.1601, -57.8211]","[4.331, -5.1672, -15.698]","[6574066.0, 6589549.0, 6600875.0]","[6597093.0, 6599182.0, 6600360.0]","[6611867.0, 6613812.0, 6612859.0, 6610961.0]",205.0,55736275.5,43429815.0,0.00211852756097561,0.0,-410.0,2026-05-18,0,4,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[3112.0, 3139.75, 3156.25]","[3041.5, 3045.3, 3046.9]","[3097.65, 3101.25, 3104.75]",0,"[2805, 2855, 2925]"
225590,KOSDAQ,패션플랫폼,"[64.91, 64.91, 64.91]","[12.5596, 11.8062, 11.0814]","[15.1121, 14.4509, 13.777]","[3350418.0, 3350418.0, 3350418.0]","[3350418.0, 3350418.0, 3350418.0]","[3336286.0, 3329319.0, 3319046.0, 3303651.0]",243.0,25503887.55,0.0,0.0,9.22,103.0,2026-05-18,0,0,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[950.7, 950.35, 949.1]","[908.9, 907.26, 905.32]","[893.7, 893.92, 894.04]",0,"[950, 950, 950]"
137940,KOSDAQ,넥스트아이,"[53.88, 53.88, 53.88]","[2.2984, 2.3512, 2.3659]","[1.569, 1.7255, 1.8536]","[96089176.0, 96089176.0, 96089176.0]","[96089176.0, 96089176.0, 96089176.0]","[95275007.0, 95324265.0, 95407655.0, 95435802.0]",225.0,138092677.0,0.0,0.0,0.0,-476.0,2026-05-18,0,0,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[256.05, 256.3, 256.65]","[248.2, 246.9, 245.22]","[307.74, 308.38, 309.0]",0,"[263, 263, 263]"
065150,KOSDAQ,대산F&B,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",231.0,0.0,0.0,0.0,2.74,53.0,2026-05-18,0,0,Consumer Staples,상승(+2.40%) KODEX 필수소비재,"[145.0, 145.0, 145.0]","[145.0, 145.0, 145.0]","[145.0, 145.0, 145.0]",0,"[145, 145, 145]"
