티커,종목명,PER,EPS,PBR,외국인보유율,날짜
464580,닷밀,43.16,32.0,0.77,1.79,20260730
138070,신진에스엠,-,-17.0,0.32,2.38,20260730
054940,엑사이엔씨,6.44,118.0,0.34,3.77,20260730
187270,신화콘텍,23.67,105.0,0.31,2.4,20260730
099390,브레인즈컴퍼니,3.93,779.0,0.44,4.46,20260730
225220,제놀루션,-,-467.0,0.34,1.92,20260730
900070,글로벌에스엠,4.74,197.0,-,6.44,20260730
121890,에스디시스템,78.58,24.0,2.23,16.04,20260730
351330,이삭엔지니어링,-,-1010.0,0.79,4.81,20260730
464280,티디에스팜,4.95,914.0,0.54,3.64,20260730
032790,엠젠솔루션,-,-726.0,0.87,1.12,20260730
031310,아이즈비전,2.19,382.0,0.14,3.0,20260730
069140,누리플랜,16.33,101.0,0.59,1.87,20260730
050110,캠시스,-,-1055.0,0.19,1.87,20260730
148250,알엔투테크놀로지,-,-630.0,0.48,1.17,20260730
130500,GH신소재,-,-346.0,0.3,1.48,20260730
123750,알톤,74.58,24.0,1.13,0.54,20260730
355390,크라우드웍스,-,-1623.0,1.09,1.32,20260730
096630,에스코넥,1.27,1221.0,0.27,1.2,20260730
407400,꿈비,-,-563.0,0.51,3.8,20260730
333050,이노테나,12.79,391.0,1.0,0.64,20260730
367000,플래티어,-,-469.0,0.76,0.77,20260730
083660,CSA 코스믹,-,-114.0,1.05,0.33,20260730
298060,풍전약품,-,-248.0,0.66,1.89,20260730
188260,세니젠,-,-706.0,7.85,0.36,20260730
475660,에스켐,-,-271.0,0.67,1.93,20260730
376980,원티드랩,26.6,94.0,0.61,2.61,20260730
238490,힘스,-,-943.0,0.42,1.48,20260730
288980,모아데이타,-,-620.0,1.55,0.82,20260730
300120,라온피플,-,-375.0,0.5,2.5,20260730
080530,코디,5.02,437.0,0.41,2.33,20260730
044780,에이치케이,4.01,327.0,0.38,4.74,20260730
021880,메이슨캐피탈,-,-176.0,0.31,1.07,20260730
058110,멕아이씨에스,-,-54.0,0.63,5.68,20260730
109960,앱토크롬,-,-692.0,0.06,0.0,20260730
114630,폴라리스우노,5.7,246.0,0.19,2.02,20260730
195500,마니커에프앤지,10.0,151.0,0.3,2.64,20260730
434480,모니터랩,52.7,37.0,0.64,3.26,20260730
097780,에코볼트,-,-646.0,0.14,0.18,20260730
169330,엠브레인,65.5,20.0,0.88,21.67,20260730
057680,티사이언티픽,18.29,83.0,0.13,1.33,20260730
016670,디모아,1.06,2221.0,0.26,1.03,20260730
222980,한국맥널티,-,-37.0,0.69,1.87,20260730
290270,휴네시온,4.63,538.0,0.48,3.29,20260730
271830,팸텍,-,-198.0,0.4,2.37,20260730
267790,배럴,7.25,427.0,0.6,1.17,20260730
356890,싸이버원,-,-76.0,0.6,5.75,20260730
053060,세동,3.32,404.0,0.54,7.97,20260730
198940,한주라이트메탈,-,-171.0,0.51,9.91,20260730
455180,케이지에이,-,-869.0,0.58,2.22,20260730
017000,신원종합개발,4.51,450.0,0.2,4.49,20260730
065150,대산F&B,2.4,618.0,0.92,0.33,20260730
013720,청보,-,-976.0,0.41,0.0,20260730
085810,알티캐스트,-,-202.0,0.44,0.0,20260730
018680,서울제약,32.5,62.0,0.58,1.99,20260730
039740,한국정보공학,7.39,396.0,0.44,1.98,20260730
363260,모비데이즈,10.72,68.0,0.61,3.27,20260730
037370,EG,-,-120.0,0.4,2.91,20260730
318000,KBG,8.2,327.0,0.49,3.95,20260730
007720,소노스퀘어,-,-86.0,0.43,1.54,20260730
123840,뉴온,-,-7174.0,0.11,0.44,20260730
290520,신도기연,7.11,209.0,0.39,1.24,20260730
318020,포인트모바일,3.31,570.0,0.43,3.22,20260730
036480,대성미생물,35.52,172.0,0.66,2.72,20260730
450520,인스웨이브,-,-195.0,0.61,2.1,20260730
406820,뷰티스킨,-,-167.0,0.77,0.72,20260730
095910,에스에너지,-,-495.0,0.54,4.54,20260730
444530,심플랫폼,-,-589.0,1.84,1.71,20260730
134060,이퓨쳐,16.06,301.0,0.79,1.19,20260730
070590,인티큐브,-,-156.0,2.16,1.95,20260730
038880,아이에이,-,-3846.0,0.39,0.0,20260730
257370,피엔티엠에스,-,-714.0,1.15,1.19,20260730
033200,모아텍,-,-46.0,0.34,79.85,20260730
079170,한창산업,3.2,1381.0,0.31,7.51,20260730
019570,플루토스,481.0,1.0,0.43,0.76,20260730
019660,글로본,-,-439.0,2.28,0.0,20260730
083640,인콘,17.49,57.0,0.2,0.1,20260730
051380,피씨디렉트,7.4,201.0,0.54,1.91,20260730
187220,디티앤씨,2.84,696.0,0.22,2.28,20260730
387570,파인메딕스,-,-317.0,1.2,1.63,20260730
340440,세림B&G,10.84,74.0,0.63,4.87,20260730
035200,프럼파스트,43.16,57.0,0.51,3.65,20260730
078590,휴림에이텍,-,-2052.0,0.3,0.95,20260730
462510,라메디텍,-,-1309.0,3.96,1.31,20260730
237750,피앤씨테크,-,-2742.0,0.53,1.22,20260730
219750,한국비티비,-,-450.0,1.0,0.08,20260730
210120,캔버스엔,-,-365.0,2.42,0.7,20260730
076080,웰크론한텍,-,-2079.0,2.14,1.31,20260730
073540,에프알텍,82.08,24.0,0.38,1.98,20260730
199480,뱅크웨어글로벌,-,-135.0,1.28,8.22,20260730
047080,한빛소프트,2.97,304.0,1.11,4.01,20260730
462980,아이지넷,7.49,164.0,0.99,2.3,20260730
048470,대동스틸,60.79,38.0,0.31,3.02,20260730
013810,스페코,43.43,35.0,0.5,5.01,20260730
060380,동양에스텍,32.29,35.0,0.2,1.63,20260730
054780,키이스트,-,-135.0,0.59,8.34,20260730
045300,성우테크론,4.21,499.0,0.28,3.21,20260730
066910,손오공,2.6,634.0,0.42,0.0,20260730
007770,한일화학,-,-4878.0,0.25,2.34,20260730
208350,지란지교시큐리티,14.47,188.0,0.42,6.29,20260730
054410,케이피티유,7.29,527.0,0.37,0.71,20260730
063760,이엘피,3.85,613.0,0.31,3.95,20260730
397810,애드포러스,-,-380.0,0.48,1.04,20260730
091340,S&K폴리텍,3.76,498.0,0.2,2.71,20260730
900310,컬러레이,-,-38.0,0.07,67.13,20260730
376180,피코그램,5.79,203.0,0.56,2.36,20260730
398120,에스지헬스케어,15.35,120.0,0.83,3.24,20260730
014100,메디앙스,14.44,128.0,0.3,2.03,20260730
232830,아이티센피엔에스,-,-351.0,1.59,1.62,20260730
352940,인바이오,27.38,73.0,0.49,1.17,20260730
027040,서울전자통신,-,-121.0,2.38,0.81,20260730
115160,휴맥스,-,-5666.0,0.17,3.41,20260730
079950,인베니아,-,-860.0,0.86,2.45,20260730
146060,율촌,10.23,88.0,0.39,0.72,20260730
043200,파루,-,-62.0,0.9,2.89,20260730
054090,삼진엘앤디,-,-93.0,0.54,2.35,20260730
080720,한국유니온제약,-,-3860.0,-,1.81,20260730
289220,자이언트스텝,-,-817.0,0.46,4.14,20260730
052300,오션인더블유,-,-90.0,0.08,1.85,20260730
258790,소프트캠프,7.9,544.0,1.45,3.48,20260730
432980,엠에프씨,95.96,26.0,0.68,1.24,20260730
254120,자비스,-,-134.0,0.88,3.13,20260730
038870,에코심플렉스,-,-165.0,0.3,2.33,20260730
296640,이노에이엑스,8.49,485.0,0.62,2.81,20260730
368970,오에스피,-,-478.0,0.46,1.1,20260730
241840,에이스토리,-,-741.0,0.43,4.04,20260730
139670,키네마스터,5.03,298.0,0.76,1.56,20260730
347770,핌스,-,-292.0,0.45,3.45,20260730
415380,스튜디오삼익,9.33,196.0,0.59,3.15,20260730
090150,아이윈,2.15,232.0,0.41,2.11,20260730
373170,엠아이큐브솔루션,14.23,97.0,0.95,1.08,20260730
153490,우리이앤엘하루틴,-,-74.0,0.24,2.21,20260730
032080,아즈텍WB,24.25,40.0,0.19,1.16,20260730
101680,한국정밀기계,-,-834.0,0.64,1.87,20260730
032280,삼일,18.58,69.0,0.31,1.29,20260730
236810,엔비티,-,-222.0,1.02,2.34,20260730
405920,나라셀라,-,-31.0,0.32,0.45,20260730
067010,이씨에스,13.97,136.0,0.39,2.07,20260730
115480,씨유메디칼,6.48,263.0,0.33,0.01,20260730
023770,플레이위드,-,-54.0,1.12,10.89,20260730
328380,솔트웨어,27.78,108.0,0.87,0.76,20260730
188040,바이오포트,-,-161.0,0.49,3.25,20260730
096690,에이루트,-,-3949.0,0.21,0.79,20260730
353190,휴럼,18.57,140.0,0.52,1.53,20260730
130740,티피씨글로벌,1.09,1668.0,0.25,3.4,20260730
464500,아이언디바이스,-,-301.0,0.78,4.63,20260730
131180,딜리,7.6,458.0,0.31,16.52,20260730
372800,아이티아이즈,-,-1552.0,1.55,0.61,20260730
469750,아이비젼웍스,-,-3.0,0.56,2.81,20260730
331520,밸로프,6.17,323.0,0.58,2.82,20260730
009620,삼보산업,-,-312.0,11.84,4.36,20260730
056730,CNT85,-,-744.0,0.32,1.41,20260730
377030,비트맥스,-,-11273.0,-,0.0,20260730
067730,로지시스,5.97,349.0,0.97,2.57,20260730
277410,인산가,34.47,152.0,0.26,0.0,20260730
223310,사토시홀딩스,-,-7812.0,3.02,0.0,20260730
377330,이지트로닉스,-,-2053.0,0.55,1.82,20260730
238200,비피도,8.75,280.0,0.41,1.11,20260730
403490,우듬지팜,-,-145.0,0.57,5.03,20260730
065370,위세아이텍,7.49,362.0,0.63,2.76,20260730
084440,유비온,40.15,26.0,2.53,0.0,20260730
098660,에스티오,-,-395.0,0.92,0.64,20260730
383930,디티앤씨알오,-,-961.0,1.76,1.06,20260730
301300,바이브컴퍼니,-,-1283.0,0.5,2.6,20260730
215480,토박스코리아,-,-20.0,0.5,11.95,20260730
424760,벨로크,9.1,216.0,0.73,1.46,20260730
193250,링크드,-,-348.0,0.33,1.3,20260730
049120,파인디앤씨,-,-2160.0,0.38,0.02,20260730
362990,드림인사이트,-,-14.0,0.58,2.09,20260730
038530,케이바이오랩스,-,-101.0,0.36,4.93,20260730
154030,아시아종묘,21.91,74.0,0.76,1.29,20260730
430690,한싹,-,-326.0,0.63,3.17,20260730
359090,씨엔알리서치,8.05,211.0,0.41,0.97,20260730
065060,지엔코,-,-2418.0,0.39,0.59,20260730
342870,오아,-,-758.0,0.42,1.31,20260730
227610,아우딘퓨쳐스,-,-204.0,0.83,0.02,20260730
275630,에스에스알,-,-313.0,0.74,4.16,20260730
214610,롤링스톤,-,-3218.0,1.46,0.0,20260730
378800,샤페론,-,-405.0,0.91,7.22,20260730
048830,엔피케이,22.71,45.0,0.41,37.02,20260730
058450,한주에이알티,-,-2426.0,1.05,2.83,20260730
080470,성창오토텍,2.28,1147.0,0.31,9.31,20260730
192390,윈하이텍,-,-855.0,0.28,1.55,20260730
195990,루트K,-,-1531.0,0.59,0.0,20260730
373110,엑셀세라퓨틱스,-,-784.0,2.9,1.43,20260730
039310,세중,-,-161.0,0.19,3.69,20260730
043360,디지아이,-,-49.0,0.47,0.44,20260730
017250,인터엠,6.73,133.0,0.43,0.0,20260730
031860,디에이치엑스컴퍼니,-,-1788.0,0.64,2.73,20260730
024940,PN풍년,6.62,282.0,0.34,6.65,20260730
016100,리더스코스메틱,-,-433.0,0.3,2.4,20260730
096870,엘디티,11.65,191.0,0.93,2.59,20260730
440320,오픈놀,-,-632.0,0.52,1.75,20260730
032800,판타지오,-,-1455.0,0.3,0.04,20260730
317120,라닉스,-,-570.0,0.94,3.44,20260730
021040,대호특수강,-,-76.0,0.42,0.75,20260730
322780,코퍼스코리아,-,-1521.0,0.69,0.0,20260730
065690,파커스,-,-62.0,0.26,0.78,20260730
018620,우진비앤지,-,-308.0,0.6,1.98,20260730
252500,세화피앤씨,27.5,16.0,0.47,6.17,20260730
115570,스타플렉스,2.54,899.0,0.24,1.11,20260730
365900,브이씨,-,-288.0,0.5,1.18,20260730
353590,오토앤,-,-445.0,1.06,1.96,20260730
361670,삼영에스앤씨,-,-113.0,0.93,0.99,20260730
351870,차이커뮤니케이션,162.5,10.0,0.34,1.24,20260730
274400,이노시뮬레이션,-,-144.0,0.61,2.85,20260730
073570,리튬포어스,-,-1234.0,0.33,0.3,20260730
034940,조아제약,-,-153.0,0.72,1.52,20260730
101400,엔시트론,-,-155.0,0.51,1.36,20260730
023790,동일스틸럭스,-,-457.0,1.02,0.5,20260730
088290,이원컴포텍,-,-89.0,2.45,1.83,20260730
290560,파라택시스이더리움,4.89,163.0,0.54,17.36,20260730
200230,텔콘RF제약,-,-1468.0,0.13,0.0,20260730
196700,웹스,3.72,332.0,0.42,2.83,20260730
303530,이노뎁,-,-343.0,0.54,2.85,20260730
405000,플라즈맵,-,-1666.0,5.08,15.02,20260730
109670,씨싸이트,-,-305.0,0.33,0.92,20260730
224060,더코디,0.68,4999.0,0.15,0.07,20260730
137940,넥스트아이,-,-4001.0,0.29,0.04,20260730
032680,소프트센,-,-74.0,0.33,28.37,20260730
069330,유아이디,3.68,272.0,0.65,1.11,20260730
103230,에스앤더블류,8.26,285.0,0.32,2.65,20260730
438700,버넥트,-,-365.0,0.59,1.55,20260730
429270,시지트로닉스,-,-1565.0,0.84,4.23,20260730
482680,미래에셋비전스팩7호,82.2,25.0,1.01,0.0,20260730
241820,피씨엘,-,-16917.0,6.19,0.0,20260730
477380,미래에셋비전스팩4호,62.12,33.0,1.08,0.38,20260730
037400,우리엔터프라이즈,-,-97.0,0.11,2.96,20260730
303030,지니틱스,-,-1379.0,1.14,99.95,20260730
200350,아티스트스튜디오,-,-455.0,0.33,2.36,20260730
309930,조이웍스앤코,-,-837.0,0.74,1.95,20260730
050760,에스폴리텍,-,-324.0,0.26,3.98,20260730
115610,이미지스,-,-187.0,1.57,1.07,20260730
027580,상보,-,-1116.0,0.38,2.57,20260730
140430,카티스,-,-58.0,0.41,0.19,20260730
154040,다산솔루에타,1.3,578.0,0.26,1.68,20260730
078860,아이오케이이엔엠,-,-1266.0,0.21,0.96,20260730
054220,비츠로시스,7.69,167.0,0.77,4.55,20260730
065650,하이퍼코퍼레이션,-,-430.0,0.6,0.3,20260730
279600,미디어젠,-,-857.0,1.17,0.29,20260730
335870,윙스풋,-,-111.0,0.65,13.44,20260730
020400,대동금속,-,-191.0,0.37,2.95,20260730
060900,에이전트AI,-,-5851.0,0.44,0.0,20260730
018700,졸스,-,-483.0,0.58,0.04,20260730
006050,국영지앤엠,19.48,23.0,0.29,9.34,20260730
115530,씨엔플러스,-,-386.0,2.14,0.0,20260730
110020,전진바이오팜,853.5,2.0,0.9,1.05,20260730
469880,하나30호스팩,68.23,31.0,1.02,0.3,20260730
477340,에이치엠씨제7호스팩,61.88,33.0,1.03,0.01,20260730
431190,케이쓰리아이,-,-522.0,0.46,3.06,20260730
142760,모아라이프플러스,-,-326.0,0.48,0.87,20260730
060260,뉴보텍,6.13,187.0,0.63,3.99,20260730
012340,뉴인텍,-,-918.0,0.68,4.4,20260730
030350,드래곤플라이,-,-600.0,2.99,1.77,20260730
035620,바른손이앤에이,-,-403.0,0.26,1.05,20260730
419540,비스토스,-,-99.0,0.64,0.0,20260730
051780,큐로홀딩스,-,-1700.0,0.48,0.0,20260730
344860,이노진,102.75,12.0,1.04,5.93,20260730
083470,이엠앤아이,-,-225.0,1.57,0.77,20260730
473050,유안타제15호스팩,65.31,32.0,1.04,0.11,20260730
045520,크린앤사이언스,-,-465.0,0.76,2.68,20260730
008470,부스타,28.06,62.0,0.36,1.77,20260730
239340,이스트에이드,-,-239.0,1.08,1.78,20260730
060230,제이케이시냅스,-,-2105.0,0.2,0.48,20260730
377220,프롬바이오,-,-825.0,0.6,1.92,20260730
131100,티엔엔터테인먼트,-,-99.0,0.22,0.0,20260730
148780,비큐AI,-,-2.0,1.28,5.02,20260730
043590,웰킵스하이텍,-,-308.0,0.4,0.47,20260730
065770,CS,-,-60.0,0.76,1.24,20260730
479880,한국제15호스팩,36.7,56.0,1.02,0.46,20260730
478440,미래에셋비전스팩6호,63.59,32.0,1.01,0.17,20260730
001000,신라섬유,192.33,3.0,0.96,6.16,20260730
306040,에스제이그룹,-,-1126.0,0.11,4.86,20260730
304840,피플바이오,-,-679.0,0.46,0.87,20260730
067770,세진티에스,8.95,184.0,0.28,2.64,20260730
177350,베셀,0.76,914.0,0.34,1.56,20260730
208640,썸에이지,-,-510.0,1.34,0.38,20260730
225590,패션플랫폼,3.34,803.0,0.17,2.14,20260730
191410,육일씨엔에쓰,7.01,174.0,0.63,4.58,20260730
352770,셀레스트라,-,-667.0,-,2.82,20260730
354200,엔젠바이오,-,-873.0,0.6,0.0,20260730
417180,핑거스토리,4.5,855.0,0.43,1.49,20260730
244460,올리패스,-,-2416.0,-,0.0,20260730
900110,딥커머스,0.85,1282.0,0.03,0.64,20260730
489480,키움제11호스팩,61.21,33.0,1.13,0.31,20260730
481890,엔에이치스팩31호,64.53,32.0,1.02,0.37,20260730
418620,E8,-,-667.0,1.09,1.64,20260730
291810,핀텔,-,-314.0,0.77,0.67,20260730
489730,디비금융제13호스팩,50.38,40.0,1.0,0.27,20260730
471050,대신밸런스제17호스팩,60.0,35.0,1.05,0.14,20260730
054180,메디콕스,-,-1914.0,0.28,0.0,20260730
240600,유진테크놀로지,-,-823.0,0.4,1.0,20260730
478390,KB제29호스팩,56.53,36.0,0.99,0.48,20260730
113810,디젠스,18.11,106.0,0.49,1.22,20260730
492220,KB제31호스팩,57.29,35.0,0.99,1.51,20260730
482520,교보16호스팩,135.33,15.0,1.0,0.2,20260730
101000,KS인더스트리,-,-180.0,0.3,2.2,20260730
065570,삼영이엔씨,-,-9.0,0.69,0.33,20260730
900340,윙입푸드,1.47,662.0,0.05,32.88,20260730
285800,진영,-,-140.0,0.36,0.93,20260730
477760,DB금융스팩12호,66.13,31.0,1.06,0.14,20260730
131760,파인텍,-,-873.0,0.43,4.2,20260730
289010,아이스크림에듀,3.36,252.0,0.27,3.23,20260730
389680,유디엠텍,-,-358.0,1.17,0.09,20260730
069920,엑시온그룹,-,-2379.0,0.3,0.0,20260730
028080,휴맥스홀딩스,-,-3846.0,0.24,0.02,20260730
469900,하나31호스팩,71.72,29.0,1.05,0.41,20260730
073190,듀오백,-,-352.0,0.32,0.73,20260730
482690,대신밸런스제19호스팩,76.48,27.0,0.99,0.01,20260730
474490,유안타제16호스팩,58.86,35.0,1.01,0.37,20260730
474660,신한제12호스팩,47.79,43.0,1.03,1.0,20260730
477470,미래에셋비전스팩5호,64.69,32.0,1.06,0.22,20260730
487360,신한제14호스팩,57.43,35.0,1.05,2.45,20260730
009730,이렘,-,-2296.0,0.26,0.22,20260730
496070,신한제16호스팩,86.09,23.0,1.04,0.9,20260730
900100,파이온엑스,-,-1999.0,0.3,0.0,20260730
247660,나노씨엠에스,-,-333.0,0.59,1.21,20260730
226340,본느,-,-1682.0,0.33,0.6,20260730
486630,KB제30호스팩,54.73,37.0,1.01,0.6,20260730
900270,헝셩그룹,-,-96.0,0.02,96.35,20260730
002680,한탑,-,-195.0,0.19,0.7,20260730
250930,예선테크,9.01,180.0,0.64,0.03,20260730
493790,유안타제17호스팩,62.81,32.0,1.01,0.47,20260730
043100,알파AI,-,-392.0,0.37,11.46,20260730
489210,교보17호스팩,57.57,35.0,1.0,0.23,20260730
478110,이베스트스팩6호,75.37,27.0,1.11,0.0,20260730
466690,키움히어로제1호스팩,333.33,6.0,1.05,0.31,20260730
498390,한화플러스제5호스팩,-,-13.0,1.02,0.27,20260730
472220,신영스팩10호,59.71,35.0,1.01,0.0,20260730
225430,케이엠제약,-,-713.0,0.36,1.6,20260730
060480,국일신동,39.64,22.0,0.23,2.1,20260730
025870,신라에스지,-,-712.0,0.7,0.56,20260730
900120,씨엑스아이,0.61,1420.0,0.01,0.2,20260730
488060,유진스팩11호,58.0,35.0,1.0,0.0,20260730
106080,케이이엠텍,-,-2502.0,0.36,14.22,20260730
079190,케스피온,-,-248.0,0.61,0.98,20260730
084180,수성웹툰,-,-2204.0,0.12,4.2,20260730
484130,하나34호스팩,59.71,34.0,1.06,0.38,20260730
092600,앤씨앤,0.67,2732.0,0.24,0.88,20260730
469480,IBKS제24호스팩,78.89,27.0,1.04,0.83,20260730
473950,에스케이증권제13호스팩,119.41,17.0,1.04,0.38,20260730
308100,형지글로벌,-,-1671.0,0.14,1.72,20260730
465320,교보15호스팩,145.94,16.0,1.16,0.16,20260730
468760,유진스팩10호,86.67,24.0,1.01,0.05,20260730
487830,신한제15호스팩,54.32,37.0,1.03,0.07,20260730
472230,에스케이증권제11호스팩,109.47,19.0,1.02,0.41,20260730
487720,키움제10호스팩,57.57,35.0,1.02,0.36,20260730
199730,바이오인프라,-,-2033.0,0.66,1.5,20260730
138490,Npay 증권,-,-,-,-,20260730
467930,Npay 증권,-,-,-,-,20260730
462020,Npay 증권,-,-,-,-,20260730
000227,유유제약2우B,15.25,461.0,0.98,0.52,20260730
00104K,CJ4우(전환),29.15,4236.0,0.78,4.06,20260730
464680,Npay 증권,-,-,-,-,20260730
312610,에이에프더블류,-,-508.0,0.14,2.45,20260730
004545,깨끗한나라우,-,-1232.0,1.14,4.6,20260730
057050,Npay 증권,-,-,-,-,20260730
012510,Npay 증권,-,-,-,-,20260730
014915,성문전자우,52.47,81.0,1.94,0.93,20260730
121850,코이즈,-,-2208.0,0.75,1.69,20260730
065420,에스아이리소스,-,-36.0,0.78,10.17,20260730
00088K,한화3우B,6.33,4618.0,0.21,28.28,20260730
452980,Npay 증권,-,-,-,-,20260730
011080,형지I&C,-,-2192.0,0.15,0.0,20260730
