티커,종목명,날짜,외국인순매수,기관순매수
126560,현대퓨처넷,20260205,-13223,63083
015860,일진홀딩스,20260205,-29151,-3707
035890,서희건설,20260205,0,0
419530,SAMG엔터,20260205,9655,9804
008060,대덕,20260205,1730,13166
234340,헥토파이낸셜,20260205,-151517,-41183
138610,나이벡,20260205,-23507,-1663
126720,수산인더스트리,20260205,-4708,26171
003200,일신방직,20260205,-43460,-31165
000157,두산2우B,20260205,-114,0
481070,에이유브랜즈,20260205,2870,-1475
272450,진에어,20260205,112793,3389
354320,알멕,20260205,87401,-8154
101360,에코앤드림,20260205,600,-23065
217590,티엠씨,20260205,-20407,2203
215000,골프존,20260205,455,-5197
448900,한국피아이엠,20260205,11235,1383
014940,오리엔탈정공,20260205,-94448,-1815
204620,글로벌텍스프리,20260205,-677418,633440
095500,미래나노텍,20260205,-31786,-5082
338840,와이바이오로직스,20260205,6821,-31920
199430,케이엔알시스템,20260205,-1470,0
417310,코람코더원리츠,20260205,29966,-3962
092870,엑시콘,20260205,42429,5446
114810,한솔아이원스,20260205,58674,-124392
950250,테라뷰,20260205,-385666,0
084690,대상홀딩스,20260205,39021,8520
037460,삼지전자,20260205,-13404,49252
012030,DB,20260205,-466923,-28718
475560,더본코리아,20260205,2968,96
304100,솔트룩스,20260205,1192,-12670
007690,국도화학,20260205,933,5804
432320,KB스타리츠,20260205,5867,50267
018250,애경산업,20260205,4171,640
378340,필에너지,20260205,-3616,-5356
035810,이지홀딩스,20260205,-19741,-12241
001460,BYC,20260205,-11954,-4184
005720,넥센,20260205,4956,-744
009155,삼성전기우,20260205,-8884,-5483
464080,에스오에스랩,20260205,172440,-34846
306200,세아제강,20260205,338,69
462860,더즌,20260205,263149,10481
025860,남해화학,20260205,-5201,323
049070,인탑스,20260205,-16309,5
380550,뉴로핏,20260205,-23311,-74672
086390,유니테스트,20260205,-351550,-3950
009470,삼화전기,20260205,6510,-8251
003520,영진약품,20260205,36197,-2072
389260,대명에너지,20260205,-19599,-2864
286940,롯데이노베이트,20260205,-1526,2689
241590,화승엔터프라이즈,20260205,-69839,57132
024720,콜마홀딩스,20260205,-35865,1275
416180,신성에스티,20260205,-18587,-3642
034120,SBS,20260205,0,2241
002310,아세아제지,20260205,-13951,9039
270660,에브리봇,20260205,-59141,5168
007160,사조산업,20260205,-5666,-230
064820,케이프,20260205,-49074,543
003960,사조대림,20260205,2415,14
294570,쿠콘,20260205,-11220,-225
036890,진성티이씨,20260205,-42878,-30640
001940,KISCO홀딩스,20260205,-3430,4489
216080,제테마,20260205,55058,-4124
000490,대동,20260205,-484717,44866
006405,삼성SDI우,20260205,-694,-297
190510,나무가,20260205,-44964,5
064550,바이오니아,20260205,-8370,-3473
445090,에이직랜드,20260205,31507,31
017860,DS단석,20260205,-7034,8
236200,슈프리마,20260205,-2323,10681
012210,삼미금속,20260205,-95385,-8000
472850,폰드그룹,20260205,3022,10209
136480,하림,20260205,220193,60
108860,셀바스AI,20260205,-18527,-26157
092730,네오팜,20260205,66208,-24327
001820,삼화콘덴서,20260205,-19601,3427
009160,SIMPAC,20260205,13427,-4148
000050,경방,20260205,24803,9739
274090,켄코아에어로스페이스,20260205,26205,16621
017390,서울가스,20260205,1551,1030
203400,에이비온,20260205,-552486,0
243070,휴온스,20260205,1667,-1559
308430,셀비온,20260205,-26862,4889
104700,한국철강,20260205,-33655,-16152
002810,삼영무역,20260205,2689,-4348
327260,RF머트리얼즈,20260205,61822,-7224
256840,한국비엔씨,20260205,1413,-5090
023410,유진기업,20260205,-15481,-13275
123890,한국자산신탁,20260205,18340,31519
011760,현대코퍼레이션,20260205,-10987,11733
010690,화신,20260205,-31728,-9436
156100,엘앤케이바이오,20260205,-8787,-558
403850,더핑크퐁컴퍼니,20260205,-1061,263
099430,바이오플러스,20260205,4352,-1126
140670,알에스오토메이션,20260205,134514,-4511
474170,루미르,20260205,9282,-20829
000320,노루홀딩스,20260205,-26238,-30823
092230,KPX홀딩스,20260205,-41,-815
265520,AP시스템,20260205,4912,-5796
035600,KG이니시스,20260205,26245,-1828
0007C0,아크릴,20260205,-4080,-38695
452430,사피엔반도체,20260205,-3905,-1814
036200,유니셈,20260205,-7484,-17922
080160,모두투어,20260205,-26658,343158
093520,매커스,20260205,-10612,315
034830,한국토지신탁,20260205,-82662,177558
002320,한진,20260205,7731,343
033270,유나이티드제약,20260205,-3312,-2031
484810,티엑스알로보틱스,20260205,-23202,4306
136490,선진,20260205,-24709,43499
078020,LS증권,20260205,20073,24817
003120,일성아이에스,20260205,-1734,-1999
255220,SG,20260205,-2584162,-13273
448280,에코아이,20260205,-1542,0
018310,삼목에스폼,20260205,16864,3215
009290,광동제약,20260205,38884,-162
054950,제이브이엠,20260205,-7086,-4796
0008Z0,에스엔시스,20260205,-17390,-3534
080580,오킨스전자,20260205,-150425,1799
900290,GRT,20260205,177,0
357550,석경에이티,20260205,-22553,-1716
206640,바디텍메드,20260205,-1764,-9880
096760,JW홀딩스,20260205,-63933,-19558
001340,PKC,20260205,4551,2576
151860,KG에코솔루션,20260205,-24847,-2506
393890,더블유씨피,20260205,47683,1818
025770,한국정보통신,20260205,3425,2
058820,CMG제약,20260205,-286123,-43364
043150,바텍,20260205,9435,-19
003920,남양유업,20260205,5009,6800
285490,노바텍,20260205,-2927,213
200470,에이팩트,20260205,270818,30393
088260,이리츠코크렙,20260205,-4172,16137
002900,TYM,20260205,-141941,11893
045390,대아티아이,20260205,-167813,0
382900,범한퓨얼셀,20260205,-34419,689
176750,듀켐바이오,20260205,-3769,2000
012860,모베이스전자,20260205,61948,0
019210,와이지-원,20260205,15541,137890
314130,지놈앤컴퍼니,20260205,4287,-6563
244920,에이플러스에셋,20260205,2680,19600
051370,인터플렉스,20260205,28194,-6044
377190,디앤디플랫폼리츠,20260205,19929,-88688
332570,PS일렉트로닉스,20260205,2964,-1200
009680,모토닉,20260205,-269,-3768
334890,이지스밸류플러스리츠,20260205,110445,71599
290740,액트로,20260205,351539,64764
067080,대화제약,20260205,-24094,1055
211270,AP위성,20260205,2936,5482
033530,SJG세종,20260205,-146265,4842
004360,세방,20260205,43933,-17983
092790,넥스틸,20260205,-57,432
089980,상아프론테크,20260205,-2322,13
065680,우주일렉트로,20260205,10130,1
418550,제이오,20260205,-21790,-12701
402030,코난테크놀로지,20260205,-4958,7287
006340,대원전선,20260205,-994073,28556
267980,매일유업,20260205,6500,9639
451760,컨텍,20260205,6734,-144617
900140,엘브이엠씨홀딩스,20260205,78237,4403
013890,지누스,20260205,11823,-5681
006805,미래에셋증권우,20260205,45139,401
338220,뷰노,20260205,-31640,3163
950170,JTC,20260205,39520,300
489500,엘케이켐,20260205,12398,-5947
053300,한국정보인증,20260205,-145373,3
034810,해성산업,20260205,-12823,-1
084990,헬릭스미스,20260205,11318,7099
330860,네패스아크,20260205,40621,147971
194700,노바렉스,20260205,-44664,-1075
035150,백산,20260205,10530,-785
170920,엘티씨,20260205,-750,-445
000680,LS네트웍스,20260205,-37338,73
02826K,삼성물산우B,20260205,-1399,373
013120,동원개발,20260205,-13610,36024
005710,대원산업,20260205,1208,-3727
372170,윤성에프앤씨,20260205,-1347,-1735
0030R0,대신밸류리츠,20260205,-3040,18556
108380,대양전기공업,20260205,-3593,-5798
023760,한국캐피탈,20260205,60073,20045
002230,피에스텍,20260205,-25836,3984
122900,아이마켓코리아,20260205,15889,1200
078520,에이블씨엔씨,20260205,17412,-2984
000520,삼일제약,20260205,4839,1440
008490,서흥,20260205,-9225,-636
108670,LX하우시스,20260205,8227,-176
065710,서호전기,20260205,183,-1507
144960,뉴파워프라즈마,20260205,-111782,-27359
061090,세나테크놀로지,20260205,-10242,-3522
037710,광주신세계,20260205,1956,-2080
126700,하이비젼시스템,20260205,-51579,6804
182400,엔케이맥스,20260205,0,0
054210,이랜텍,20260205,1881,1518
042370,비츠로테크,20260205,-77738,-3349
473980,노머스,20260205,16322,7703
214180,헥토이노베이션,20260205,-41798,-6375
365270,큐라클,20260205,-16491,-50243
018000,유니슨,20260205,-369961,9344
033920,무학,20260205,7668,-5899
114840,아이패밀리에스씨,20260205,-35552,-22544
092460,한라IMS,20260205,-20504,1
484120,도우인시스,20260205,-3324,-326
051980,중앙첨단소재,20260205,117774,0
005500,삼진제약,20260205,4527,-3526
254490,미래반도체,20260205,-3214,1
001750,한양증권,20260205,-4235,-844
003220,대원제약,20260205,5822,346
121800,비덴트,20260205,0,0
067390,아스트,20260205,-544907,-158119
043370,피에이치에이,20260205,15103,-60
004560,현대비앤지스틸,20260205,-60755,-150
010580,에스엠벡셀,20260205,-89034,36
226320,잇츠한불,20260205,3166,434
058430,포스코스틸리온,20260205,-4394,-334
377460,위니아에이드,20260205,0,0
001130,대한제분,20260205,310,146
300080,플리토,20260205,-16617,-28450
126600,BGF에코머티리얼즈,20260205,-24512,-97
000430,대원강업,20260205,-20561,-8020
001790,대한제당,20260205,-18432,2550
001630,종근당홀딩스,20260205,1814,-123
039840,디오,20260205,49235,2398
094820,일진파워,20260205,-65960,2629
241770,메카로,20260205,-15461,-2321
007860,서연,20260205,-17571,-1558
004980,성신양회,20260205,13570,1700
389020,자람테크놀로지,20260205,1908,-4679
007570,일양약품,20260205,0,0
353810,이지바이오,20260205,30479,-99
061970,LB세미콘,20260205,25550,-2736
115450,HLB테라퓨틱스,20260205,-49237,-5408
083310,엘오티베큠,20260205,11330,0
457550,우진엔텍,20260205,-46292,1331
950140,잉글우드랩,20260205,-10490,0
232680,라온로보틱스,20260205,85865,-49973
036800,나이스정보통신,20260205,1778,-1197
035510,신세계 I&C,20260205,-27663,4536
100120,뷰웍스,20260205,-26423,-17092
032940,원익,20260205,-50549,0
005950,이수화학,20260205,-68938,-18
299030,하나기술,20260205,-13062,-3486
017890,한국알콜,20260205,27830,-14506
030210,다올투자증권,20260205,-9582,-15367
115310,인포바인,20260205,-2428,1048
000540,흥국화재,20260205,-47010,59
001230,동국홀딩스,20260205,-8553,-42
237880,클리오,20260205,1855,-1177
322310,오로스테크놀로지,20260205,10290,-6035
036030,케이티알파,20260205,-1893,-417
371950,풍원정밀,20260205,-77808,586
079960,동양이엔피,20260205,-8834,-1827
028100,동아지질,20260205,4829,-930
251370,와이엠티,20260205,-4340,39708
051905,LG생활건강우,20260205,5126,266
179290,엠아이텍,20260205,21306,12837
241520,DSC인베스트먼트,20260205,-220054,0
452450,피아이이,20260205,-97477,0
095570,AJ네트웍스,20260205,197138,38453
210980,SK디앤디,20260205,-683,-11713
073490,이노와이어리스,20260205,1190,4629
005010,휴스틸,20260205,21630,49
439090,마녀공장,20260205,2916,375
243840,신흥에스이씨,20260205,5068,-7594
051360,토비스,20260205,8681,-27825
003070,코오롱글로벌,20260205,4924,16
005680,삼영전자,20260205,-2136,-4098
053210,스카이라이프,20260205,12842,-1237
118990,모트렉스,20260205,6302,0
264850,이랜시스,20260205,55648,1
044450,KSS해운,20260205,18829,8368
003610,방림,20260205,-3717,-12025
003720,삼영,20260205,65126,12121
217270,넵튠,20260205,-5671,-238
219130,타이거일렉,20260205,-4917,19133
083930,아바코,20260205,-6274,9873
456010,아이씨티케이,20260205,-159602,-10525
068930,디지털대성,20260205,16632,22861
001520,동양,20260205,195608,-9907
003350,한국화장품제조,20260205,878,-562
138360,협진,20260205,55682,0
361390,제노코,20260205,3051,39254
475230,엔알비,20260205,-19190,-19804
323990,박셀바이오,20260205,-26533,6
042420,네오위즈홀딩스,20260205,175,-1744
084850,아이티엠반도체,20260205,4659,-5360
112290,와이씨켐,20260205,15767,753
404990,신한서부티엔디리츠,20260205,-8825,18528
487570,HS효성,20260205,-7437,1035
054450,텔레칩스,20260205,-85423,-74
041020,폴라리스오피스,20260205,-36422,11310
011690,와이투솔루션,20260205,-18566,-7
488280,에스투더블유,20260205,-21320,8722
272110,케이엔제이,20260205,24754,-47427
033160,엠케이전자,20260205,12855,0
086890,이수앱지스,20260205,-38050,-3535
064290,인텍플러스,20260205,39007,-2510
084680,이월드,20260205,-95265,16570
002150,도화엔지니어링,20260205,-53076,237
405100,큐알티,20260205,-14311,8591
101170,우림피티에스,20260205,48212,2
199820,제일일렉트릭,20260205,-56285,36
334970,프레스티지바이오로직스,20260205,-2726,-3777
082800,비보존 제약,20260205,-21763,-22449
293780,압타바이오,20260205,-24392,5
000140,하이트진로홀딩스,20260205,-9534,836
417010,나노팀,20260205,-27793,21
009070,KCTC,20260205,-241116,333
010820,퍼스텍,20260205,-27841,-26828
339770,교촌에프앤비,20260205,11329,29909
000480,CR홀딩스,20260205,3060,-55
000860,강남제비스코,20260205,-7884,-1180
010955,S-Oil우,20260205,419,-330
0015S0,페스카로,20260205,-28368,-6121
025000,KPX케미칼,20260205,1318,-210
004430,송원산업,20260205,-5104,592
117580,대성에너지,20260205,-235,-119
001045,CJ우,20260205,1978,-8
047310,파워로직스,20260205,56161,-1
290550,디케이티,20260205,-115439,-116942
298690,에어부산,20260205,50840,-69073
119610,인터로조,20260205,6890,-8488
003547,대신증권2우B,20260205,-6344,0
032620,유비케어,20260205,-257133,3569
234030,싸이닉솔루션,20260205,-55772,31
461300,아이스크림미디어,20260205,-14285,7351
005930,삼성전자,20260204,-5647362,3877159
000660,SK하이닉스,20260204,-920115,250498
005380,현대차,20260204,-25253,56904
005935,삼성전자우,20260204,-750277,309292
373220,LG에너지솔루션,20260204,-54920,61074
207940,삼성바이오로직스,20260204,1156,-1164
402340,SK스퀘어,20260204,-125526,150954
012450,한화에어로스페이스,20260204,6502,19136
000270,기아,20260204,10967,111577
034020,두산에너빌리티,20260204,3537763,893268
329180,HD현대중공업,20260204,-46279,-2295
028260,삼성물산,20260204,-17984,17294
105560,KB금융,20260204,494750,-343338
068270,셀트리온,20260204,183307,53278
055550,신한지주,20260204,307355,-111358
042660,한화오션,20260204,120390,76555
035420,NAVER,20260204,-189782,-252702
015760,한국전력,20260204,379062,852496
012330,현대모비스,20260204,-21554,21033
032830,삼성생명,20260204,6888,52837
010130,고려아연,20260204,1481,12883
086790,하나금융지주,20260204,-90429,51404
267260,HD현대일렉트릭,20260204,45045,7639
006400,삼성SDI,20260204,208978,173522
005490,POSCO홀딩스,20260204,86239,58791
009540,HD한국조선해양,20260204,4175,8864
006800,미래에셋증권,20260204,-230010,-230850
035720,카카오,20260204,-782224,-332441
010140,삼성중공업,20260204,227177,283047
034730,SK,20260204,17152,33495
316140,우리금융지주,20260204,-190054,220443
000810,삼성화재,20260204,15383,14538
086520,에코프로,20260204,232093,74629
064350,현대로템,20260204,244286,22075
051910,LG화학,20260204,91741,-12025
298040,효성중공업,20260204,9946,-10689
138040,메리츠금융지주,20260204,20255,92845
009150,삼성전기,20260204,-176241,1096
272210,한화시스템,20260204,-6143,59613
247540,에코프로비엠,20260204,134689,-28328
196170,알테오젠,20260204,-28007,-16645
003670,포스코퓨처엠,20260204,56771,77075
011200,HMM,20260204,1353031,-43405
033780,KT&G,20260204,1658,17156
267250,HD현대,20260204,-15623,23709
010120,LS ELECTRIC,20260204,17062,5480
096770,SK이노베이션,20260204,95282,39468
042700,한미반도체,20260204,92088,288963
024110,기업은행,20260204,190474,109616
086280,현대글로비스,20260204,-25396,736
017670,SK텔레콤,20260204,79673,147639
066570,LG전자,20260204,355416,-79843
047810,한국항공우주,20260204,-99144,170613
352820,하이브,20260204,10904,-19617
0126Z0,삼성에피스홀딩스,20260204,23776,-2146
